lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
27.137,82.804,325.5,1.0,1.0,33.0,5.4,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915850,,1,2025-04-16,POINT (82.80400085449219 27.13699913024902)
28.034,80.672,324.7,1.1,1.0,69.0,10.4,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915928,,1,2025-04-16,POINT (80.6719970703125 28.03400039672852)
27.208,83.627,326.5,1.0,1.0,33.0,7.5,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915934,,1,2025-04-16,POINT (83.62699890136719 27.20800018310547)
27.229,83.577,331.4,1.0,1.0,71.0,11.7,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915937,,1,2025-04-16,POINT (83.57700347900391 27.22900009155273)
27.211,82.553,331.5,1.0,1.0,76.0,13.1,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915950,,1,2025-04-16,POINT (82.55300140380859 27.21100044250488)
27.326,82.837,326.9,1.0,1.0,69.0,9.3,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915960,,1,2025-04-16,POINT (82.83699798583984 27.32600021362305)
27.197,83.035,336.8,1.0,1.0,83.0,21.7,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915853,,1,2025-04-16,POINT (83.03500366210938 27.19700050354004)
27.353,82.564,338.1,1.0,1.0,85.0,23.9,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915965,,1,2025-04-16,POINT (82.56400299072266 27.35300064086914)
27.137,82.864,327.7,1.0,1.0,70.0,7.9,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915943,,1,2025-04-16,POINT (82.86399841308594 27.13699913024902)
26.876,82.85,331.7,1.0,1.0,76.0,12.6,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915919,,1,2025-04-16,POINT (82.84999847412109 26.87599945068359)
27.206,82.972,331.2,1.0,1.0,76.0,14.3,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915856,,1,2025-04-16,POINT (82.97200012207031 27.20599937438965)
27.137,83.056,337.3,1.0,1.0,84.0,23.1,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915935,,1,2025-04-16,POINT (83.05599975585938 27.13699913024902)
27.393,83.047,351.4,1.0,1.0,95.0,50.9,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915963,,1,2025-04-16,POINT (83.0469970703125 27.39299964904785)
27.131,82.825,343.1,1.0,1.0,89.0,29.6,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915944,,1,2025-04-16,POINT (82.82499694824219 27.13100051879883)
27.362,82.563,337.6,1.0,1.0,84.0,23.2,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915923,,1,2025-04-16,POINT (82.56300354003906 27.36199951171875)
27.186,83.6,331.5,1.0,1.0,78.0,13.3,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915932,,1,2025-04-16,POINT (83.59999847412109 27.18600082397461)
27.236,82.91,325.8,1.0,1.0,66.0,6.6,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915946,,1,2025-04-16,POINT (82.91000366210938 27.23600006103516)
27.21,82.543,329.2,1.0,1.0,65.0,10.2,mod,2025-04-16,14:16:34,022096,A,UP,,,,3915951,,1,2025-04-16,POINT (82.54299926757812 27.20999908447266)
