lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
26.63847,79.47615,308.5,0.5,0.5,8.0,0.8,npp,2025-11-08,01:32:47,072702,VF375,UP,,,,4041112,,1,2025-11-08,POINT (79.47615051269531 26.63846969604492)
29.92451,75.82608,302.0,0.4,0.6,8.0,0.6,npp,2025-11-08,01:32:47,072702,VF375,PB,,,,4041106,,1,2025-11-08,POINT (75.82608032226562 29.92450904846191)
31.61404,74.85155,295.5,0.5,0.7,8.0,1.3,npp,2025-11-08,01:32:47,072702,VF375,PB,,,,4041104,,1,2025-11-08,POINT (74.85154724121094 31.61404037475586)
29.55326,77.04425,317.0,0.4,0.6,8.0,2.7,npp,2025-11-08,01:32:47,072702,VF375,HR,,,,4041108,,1,2025-11-08,POINT (77.04425048828125 29.55326080322266)
29.12358,75.77914,297.0,0.4,0.6,8.0,1.0,npp,2025-11-08,01:32:47,072702,VF375,HR,,,,4041109,,1,2025-11-08,POINT (75.77913665771484 29.12358093261719)
25.30906,83.01593,306.1,0.5,0.4,8.0,1.3,npp,2025-11-08,01:32:47,072702,VF375,UP,,,,4041117,,1,2025-11-08,POINT (83.01593017578125 25.30905914306641)
24.71347,75.95181,298.4,0.4,0.6,8.0,1.1,npp,2025-11-08,01:32:47,072702,VF375,RJ,,,,4041199,,1,2025-11-08,POINT (75.95181274414062 24.71347045898438)
24.71295,75.95315,304.2,0.4,0.6,8.0,1.0,npp,2025-11-08,01:32:47,072702,VF375,RJ,,,,4041200,,1,2025-11-08,POINT (75.95314788818359 24.71294975280762)
25.30994,83.01406,306.7,0.5,0.4,8.0,1.0,npp,2025-11-08,01:32:47,072702,VF375,UP,,,,4041116,,1,2025-11-08,POINT (83.01406097412109 25.30994033813477)
26.53621,80.05074,299.6,0.5,0.5,8.0,0.8,npp,2025-11-08,01:32:47,072702,VF375,UP,,,,4041113,,1,2025-11-08,POINT (80.05074310302734 26.53620910644531)
24.44918,83.03796,300.9,0.4,0.4,8.0,0.5,npp,2025-11-08,01:32:47,072702,VF375,UP,,,,4041121,,1,2025-11-08,POINT (83.03795623779297 24.44918060302734)
29.93035,75.82664,296.7,0.4,0.6,8.0,0.6,npp,2025-11-08,01:32:47,072702,VF375,PB,,,,4041105,,1,2025-11-08,POINT (75.82663726806641 29.93034934997559)
27.37485,77.6917,302.8,0.3,0.6,8.0,1.4,npp,2025-11-08,01:32:47,072702,VF375,UP,,,,4041110,,1,2025-11-08,POINT (77.69170379638672 27.37484931945801)
26.64297,79.47676,301.1,0.5,0.5,8.0,0.8,npp,2025-11-08,01:32:47,072702,VF375,UP,,,,4041111,,1,2025-11-08,POINT (79.47676086425781 26.64296913146973)
29.55294,77.04816,336.3,0.4,0.6,8.0,2.7,npp,2025-11-08,01:32:47,072702,VF375,HR,,,,4041107,1.0,1,2025-11-08,POINT (77.04815673828125 29.55294036865234)
