lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
30.062,75.334,307.6,1.3,1.1,43.0,14.3,mod,2024-06-04,02:45:22,017477,A,PB,,,,3563680,1.0,1,2024-06-04,POINT (75.33399963378906 30.0620002746582)
26.40714,80.22672,308.3,0.3,0.6,8.0,0.5,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563607,,1,2024-06-04,POINT (80.22672271728516 26.40714073181152)
24.44996,82.75753,307.9,0.5,0.5,8.0,2.0,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563612,,1,2024-06-04,POINT (82.75753021240234 24.44996070861816)
28.08047,80.35181,309.6,0.4,0.6,8.0,1.5,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563603,,1,2024-06-04,POINT (80.351806640625 28.08046913146973)
25.91049,79.80916,309.0,0.4,0.6,8.0,0.6,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563610,,1,2024-06-04,POINT (79.80915832519531 25.91049003601074)
27.00147,83.24354,312.0,0.5,0.5,8.0,1.5,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563604,,1,2024-06-04,POINT (83.24353790283203 27.0014705657959)
26.13044,83.65482,308.2,0.4,0.5,8.0,0.6,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563606,,1,2024-06-04,POINT (83.65482330322266 26.13043975830078)
24.66225,74.63333,309.2,0.4,0.6,8.0,1.4,npp,2024-06-04,02:55:42,065297,VF375,RJ,,,,3563690,,1,2024-06-04,POINT (74.63333129882812 24.66225051879883)
26.88363,79.51681,308.1,0.4,0.6,8.0,6.0,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563605,,1,2024-06-04,POINT (79.51680755615234 26.88363075256348)
24.3792,82.7917,320.7,0.4,0.5,8.0,2.2,npp,2024-06-04,01:16:08,065296,VF375,UP,,,,3563626,,1,2024-06-04,POINT (82.79170227050781 24.37919998168945)
27.11197,82.03646,345.1,0.4,0.6,8.0,2.7,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563884,,1,2024-06-04,POINT (82.03646087646484 27.11197090148926)
25.40307,80.05112,343.6,0.5,0.7,8.0,8.5,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563877,,1,2024-06-04,POINT (80.05111694335938 25.4030704498291)
24.45118,78.89027,336.9,0.6,0.7,8.0,2.1,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563871,,1,2024-06-04,POINT (78.89026641845703 24.45117950439453)
26.50687,81.88307,331.5,0.4,0.6,8.0,1.2,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563880,,1,2024-06-04,POINT (81.88307189941406 26.50687026977539)
24.13912,82.74604,331.7,0.4,0.6,8.0,1.9,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563846,,1,2024-06-04,POINT (82.74604034423828 24.13912010192871)
26.78649,79.17324,337.9,0.5,0.7,8.0,3.9,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563887,,1,2024-06-04,POINT (79.17324066162109 26.78648948669434)
25.3292,82.04166,338.1,0.4,0.6,8.0,6.0,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563873,,1,2024-06-04,POINT (82.04165649414062 25.32920074462891)
26.73125,82.0769,332.7,0.4,0.6,8.0,1.6,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563883,,1,2024-06-04,POINT (82.07689666748047 26.73125076293945)
25.44917,79.19354,335.5,0.6,0.7,8.0,6.3,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563878,,1,2024-06-04,POINT (79.19354248046875 25.44916915893555)
27.70949,81.57227,334.5,0.4,0.6,8.0,2.2,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563888,,1,2024-06-04,POINT (81.57227325439453 27.7094898223877)
25.98524,82.64462,367.0,0.4,0.6,9.0,5.9,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563876,,1,2024-06-04,POINT (82.64462280273438 25.9852409362793)
27.11053,82.03774,345.0,0.4,0.6,8.0,4.1,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563885,,1,2024-06-04,POINT (82.03774261474609 27.11053085327148)
26.16601,80.76458,331.5,0.5,0.6,8.0,2.1,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563879,,1,2024-06-04,POINT (80.76457977294922 26.1660099029541)
26.22668,80.41465,337.1,0.5,0.7,8.0,3.0,npp,2024-06-04,12:26:08,065303,VF375,UP,,,,3563882,,1,2024-06-04,POINT (80.41464996337891 26.22668075561523)
30.30298,75.3544,322.6,0.7,0.8,8.0,5.2,npp,2024-06-04,01:16:08,065296,VF375,PB,,,,3563599,1.0,1,2024-06-04,POINT (75.35440063476562 30.30298042297363)
30.29979,75.35226,314.4,0.7,0.8,8.0,3.1,npp,2024-06-04,01:16:08,065296,VF375,PB,,,,3563600,1.0,1,2024-06-04,POINT (75.35225677490234 30.29978942871094)
29.95,76.9254,338.7,0.6,0.7,8.0,4.8,npp,2024-06-04,12:26:08,065303,VF375,HR,,,,3563890,1.0,1,2024-06-04,POINT (76.92539978027344 29.95000076293945)
30.9453,75.66716,339.5,0.7,0.8,8.0,3.2,npp,2024-06-04,12:26:08,065303,VF375,PB,,,,3563893,1.0,1,2024-06-04,POINT (75.66716003417969 30.94529914855957)
30.29948,75.3602,307.5,0.7,0.8,8.0,3.1,npp,2024-06-04,01:16:08,065296,VF375,PB,,,,3563601,1.0,1,2024-06-04,POINT (75.36019897460938 30.29948043823242)
30.07597,76.08531,332.2,0.7,0.8,8.0,2.3,npp,2024-06-04,12:26:08,065303,VF375,PB,,,,3563891,1.0,1,2024-06-04,POINT (76.08531188964844 30.07596969604492)
30.82778,76.35377,331.5,0.6,0.7,8.0,2.5,npp,2024-06-04,12:26:08,065303,VF375,PB,,,,3563892,1.0,1,2024-06-04,POINT (76.35376739501953 30.82777976989746)
