lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
32.076,75.188,333.5,1.3,1.1,76.0,15.7,mod,2025-05-30,14:59:50,022739,A,PB,,,,4004195,,1,2025-05-30,POINT (75.18800354003906 32.07600021362305)
30.952,74.5,330.4,1.1,1.1,51.0,13.8,mod,2025-05-30,14:59:50,022739,A,PB,,,,4004192,,1,2025-05-30,POINT (74.5 30.95199966430664)
30.965,75.543,331.0,1.3,1.1,57.0,18.3,mod,2025-05-30,14:59:50,022739,A,PB,,,,4004210,1.0,1,2025-05-30,POINT (75.54299926757812 30.96500015258789)
30.221,74.313,338.2,1.1,1.1,81.0,20.8,mod,2025-05-30,14:59:50,022739,A,PB,,,,4004219,1.0,1,2025-05-30,POINT (74.31300354003906 30.22100067138672)
30.951,74.488,330.4,1.1,1.1,57.0,12.7,mod,2025-05-30,14:59:50,022739,A,PB,,,,4004193,1.0,1,2025-05-30,POINT (74.48799896240234 30.95100021362305)
30.223,74.324,339.7,1.1,1.1,83.0,23.4,mod,2025-05-30,14:59:50,022739,A,PB,,,,4004218,1.0,1,2025-05-30,POINT (74.32399749755859 30.22299957275391)
25.05422,81.99047,342.2,0.4,0.4,8.0,10.4,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004154,,1,2025-05-30,POINT (81.99047088623047 25.05422019958496)
25.27493,73.0369,341.9,0.5,0.5,8.0,2.4,npp,2025-05-30,13:17:35,070411,VF375,RJ,,,,4004177,,1,2025-05-30,POINT (73.03690338134766 25.27492904663086)
28.74374,80.1658,330.3,0.4,0.4,7.0,6.3,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004190,,1,2025-05-30,POINT (80.16580200195312 28.74374008178711)
25.69184,83.28194,348.4,0.5,0.4,8.0,31.2,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004168,,1,2025-05-30,POINT (83.28193664550781 25.69183921813965)
27.71272,81.45719,341.4,0.4,0.4,8.0,9.1,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004186,,1,2025-05-30,POINT (81.45719146728516 27.71272087097168)
25.06104,81.98933,344.2,0.4,0.4,8.0,5.7,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004157,,1,2025-05-30,POINT (81.98932647705078 25.0610408782959)
27.24377,82.16978,340.8,0.4,0.4,8.0,4.9,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004178,,1,2025-05-30,POINT (82.16977691650391 27.24377059936523)
24.72238,82.9474,340.9,0.4,0.4,8.0,10.3,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004143,,1,2025-05-30,POINT (82.94740295410156 24.72237968444824)
25.06161,81.99336,340.3,0.4,0.4,8.0,5.7,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004156,,1,2025-05-30,POINT (81.99336242675781 25.06160926818848)
27.52411,79.87259,337.4,0.4,0.4,8.0,3.5,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004188,,1,2025-05-30,POINT (79.87258911132812 27.52411079406738)
24.76222,74.60989,308.9,0.4,0.4,8.0,1.9,npp,2025-05-30,02:07:35,070404,VF375,RJ,,,,4004033,,1,2025-05-30,POINT (74.60989379882812 24.76222038269043)
26.74974,82.31386,342.8,0.4,0.4,8.0,7.4,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004175,,1,2025-05-30,POINT (82.31385803222656 26.74974060058594)
25.27429,73.03556,341.4,0.5,0.5,8.0,3.3,npp,2025-05-30,13:17:35,070411,VF375,RJ,,,,4004176,,1,2025-05-30,POINT (73.03556060791016 25.27429008483887)
27.70303,81.46313,345.8,0.4,0.4,8.0,12.0,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004185,,1,2025-05-30,POINT (81.46312713623047 27.70302963256836)
23.91202,74.00492,334.7,0.4,0.5,7.0,2.4,npp,2025-05-30,13:17:35,070411,VF375,RJ,,,,4004159,,1,2025-05-30,POINT (74.00492095947266 23.91201972961426)
27.79089,81.49068,339.1,0.4,0.4,8.0,5.4,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004189,,1,2025-05-30,POINT (81.49067687988281 27.79088973999023)
25.01899,82.01289,341.6,0.4,0.4,8.0,12.0,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004153,,1,2025-05-30,POINT (82.01289367675781 25.01898956298828)
27.72355,81.48521,338.1,0.4,0.4,8.0,6.6,npp,2025-05-30,13:17:35,070411,VF375,UP,,,,4004187,,1,2025-05-30,POINT (81.48520660400391 27.72355079650879)
