lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
26.26658,74.19019,308.6,0.4,0.5,8.0,1.6,npp,2025-06-05,01:55:03,070489,VF375,RJ,,,,4005687,,1,2025-06-05,POINT (74.19019317626953 26.26658058166504)
26.64209,79.47964,305.2,0.4,0.4,8.0,0.9,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005690,,1,2025-06-05,POINT (79.47963714599609 26.64208984375)
26.24742,79.96027,303.9,0.4,0.4,8.0,0.6,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005693,,1,2025-06-05,POINT (79.96027374267578 26.2474193572998)
26.27148,74.18878,310.1,0.4,0.5,8.0,1.8,npp,2025-06-05,01:55:03,070489,VF375,RJ,,,,4005695,,1,2025-06-05,POINT (74.18878173828125 26.27148056030273)
26.27076,74.19077,310.5,0.4,0.5,8.0,1.6,npp,2025-06-05,01:55:03,070489,VF375,RJ,,,,4005697,,1,2025-06-05,POINT (74.19077301025391 26.27075958251953)
24.57768,78.71373,306.1,0.4,0.4,8.0,0.7,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005713,,1,2025-06-05,POINT (78.71372985839844 24.57768058776855)
25.78431,83.44546,312.0,0.5,0.4,8.0,1.1,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005692,,1,2025-06-05,POINT (83.44545745849609 25.78430938720703)
26.64068,79.47646,304.3,0.4,0.4,8.0,1.0,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005691,,1,2025-06-05,POINT (79.47646331787109 26.64068031311035)
25.31081,83.01211,308.3,0.4,0.4,8.0,2.1,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005694,,1,2025-06-05,POINT (83.01210784912109 25.31081008911133)
26.75833,83.20049,310.8,0.4,0.4,8.0,2.4,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005689,,1,2025-06-05,POINT (83.20049285888672 26.75832939147949)
24.76277,74.60637,309.7,0.6,0.4,8.0,1.6,npp,2025-06-05,01:55:03,070489,VF375,RJ,,,,4005716,,1,2025-06-05,POINT (74.60636901855469 24.76276969909668)
28.22893,79.24352,324.5,0.4,0.4,8.0,2.3,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005688,,1,2025-06-05,POINT (79.24352264404297 28.22892951965332)
24.48637,78.79623,303.3,0.4,0.4,8.0,0.4,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005715,,1,2025-06-05,POINT (78.79622650146484 24.48637008666992)
26.2673,74.1882,308.4,0.4,0.5,8.0,1.9,npp,2025-06-05,01:55:03,070489,VF375,RJ,,,,4005696,,1,2025-06-05,POINT (74.18820190429688 26.26729965209961)
24.13544,82.72753,305.2,0.4,0.4,8.0,0.8,npp,2025-06-05,01:55:03,070489,VF375,UP,,,,4005709,,1,2025-06-05,POINT (82.72753143310547 24.13544082641602)
