lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
27.123,82.743,342.7,1.9,1.3,89.0,75.9,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433978,,1,2024-04-16,POINT (82.74299621582031 27.12299919128418)
26.343,83.775,332.1,2.3,1.5,80.0,55.3,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433998,,1,2024-04-16,POINT (83.77500152587891 26.3430004119873)
25.092,77.027,329.2,1.0,1.0,63.0,8.5,mod,2024-04-16,10:31:58,029412,T,RJ,,,,3434023,,1,2024-04-16,POINT (77.02700042724609 25.09199905395508)
24.965,76.573,333.6,1.0,1.0,71.0,12.2,mod,2024-04-16,10:31:58,029412,T,RJ,,,,3434025,,1,2024-04-16,POINT (76.572998046875 24.96500015258789)
27.02,83.629,309.5,1.3,1.1,78.0,11.7,mod,2024-04-16,02:06:15,016762,A,UP,,,,3432812,,1,2024-04-16,POINT (83.62899780273438 27.02000045776367)
27.07,82.963,328.9,1.9,1.4,76.0,33.4,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433986,,1,2024-04-16,POINT (82.96299743652344 27.06999969482422)
26.235,81.627,324.4,1.6,1.3,60.0,13.9,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433919,,1,2024-04-16,POINT (81.62699890136719 26.23500061035156)
27.012,83.62,328.3,2.2,1.4,64.0,32.1,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433957,,1,2024-04-16,POINT (83.62000274658203 27.01199913024902)
27.102,82.957,339.5,1.9,1.4,87.0,70.7,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433960,,1,2024-04-16,POINT (82.95700073242188 27.10199928283691)
27.09,82.954,348.2,1.9,1.4,93.0,108.5,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433966,,1,2024-04-16,POINT (82.95400238037109 27.09000015258789)
27.1,82.931,337.2,1.9,1.4,78.0,48.5,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433974,,1,2024-04-16,POINT (82.93099975585938 27.10000038146973)
27.113,82.798,326.9,1.9,1.3,40.0,22.0,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433980,,1,2024-04-16,POINT (82.79799652099609 27.11300086975098)
27.102,82.853,333.7,1.9,1.3,82.0,45.9,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433981,,1,2024-04-16,POINT (82.85299682617188 27.10199928283691)
26.842,82.857,334.7,1.9,1.4,82.0,51.9,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433992,,1,2024-04-16,POINT (82.85700225830078 26.84199905395508)
27.099,83.517,325.4,2.1,1.4,68.0,23.1,mod,2024-04-16,10:31:58,029412,T,UP,,,,3434093,,1,2024-04-16,POINT (83.51699829101562 27.09900093078613)
27.048,82.879,372.9,1.9,1.4,100.0,289.8,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433988,,1,2024-04-16,POINT (82.87899780273438 27.04800033569336)
25.475,75.792,335.7,1.0,1.0,77.0,18.2,mod,2024-04-16,10:31:58,029412,T,RJ,,,,3434019,,1,2024-04-16,POINT (75.79199981689453 25.47500038146973)
26.393,83.103,350.3,2.1,1.4,94.0,137.5,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433917,,1,2024-04-16,POINT (83.10299682617188 26.39299964904785)
27.094,82.935,337.9,1.9,1.4,85.0,55.2,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433965,,1,2024-04-16,POINT (82.93499755859375 27.0939998626709)
25.371,75.489,326.8,1.0,1.0,52.0,8.0,mod,2024-04-16,10:31:58,029412,T,RJ,,,,3434020,,1,2024-04-16,POINT (75.48899841308594 25.37100028991699)
27.098,82.976,324.5,1.9,1.4,68.0,20.2,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433961,,1,2024-04-16,POINT (82.97599792480469 27.09799957275391)
27.073,82.944,371.3,1.9,1.4,100.0,275.9,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433985,,1,2024-04-16,POINT (82.94400024414062 27.07299995422363)
26.862,82.881,324.7,1.9,1.4,48.0,17.9,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433989,,1,2024-04-16,POINT (82.88099670410156 26.86199951171875)
24.974,76.575,334.4,1.0,1.0,73.0,13.0,mod,2024-04-16,10:31:58,029412,T,RJ,,,,3434024,,1,2024-04-16,POINT (76.57499694824219 24.97400093078613)
27.323,83.456,330.0,2.1,1.4,71.0,37.6,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433939,,1,2024-04-16,POINT (83.45600128173828 27.32299995422363)
27.096,82.858,328.6,1.9,1.3,67.0,26.8,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433970,,1,2024-04-16,POINT (82.85800170898438 27.09600067138672)
27.085,82.914,333.9,1.9,1.4,67.0,36.7,mod,2024-04-16,10:31:58,029412,T,UP,,,,3433971,,1,2024-04-16,POINT (82.91400146484375 27.08499908447266)
