lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
25.788,82.972,335.1,1.3,1.1,70.0,15.6,mod,2022-06-12,13:33:04,006948,A,UP,,,,2557229,,1,2022-06-12,POINT (82.97200012207031 25.78800010681152)
26.046,80.866,339.6,1.1,1.0,79.0,18.4,mod,2022-06-12,13:33:04,006948,A,UP,,,,2557231,,1,2022-06-12,POINT (80.86599731445312 26.04599952697754)
30.954,76.719,353.1,1.0,1.0,96.0,52.2,mod,2022-06-12,13:33:04,006948,A,PB,,,,2557238,,1,2022-06-12,POINT (76.71900177001953 30.95400047302246)
25.591,81.533,338.1,1.1,1.0,76.0,16.9,mod,2022-06-12,13:33:04,006948,A,UP,,,,2557228,,1,2022-06-12,POINT (81.53299713134766 25.59099960327148)
26.047,80.877,342.1,1.1,1.0,83.0,23.4,mod,2022-06-12,13:33:04,006948,A,UP,,,,2557230,,1,2022-06-12,POINT (80.87699890136719 26.04700088500977)
26.527,82.432,353.4,1.2,1.1,95.0,64.7,mod,2022-06-12,13:33:04,006948,A,UP,,,,2557232,,1,2022-06-12,POINT (82.43199920654297 26.52700042724609)
29.957,74.578,332.9,1.3,1.1,62.0,13.3,mod,2022-06-12,13:33:04,006948,A,PB,,,,2557235,1.0,1,2022-06-12,POINT (74.5780029296875 29.95700073242188)
31.893,74.658,306.0,2.5,1.5,67.0,19.1,mod,2022-06-12,23:01:33,019593,T,PB,,,,2557585,1.0,1,2022-06-12,POINT (74.65799713134766 31.89299964904785)
26.11649,82.07253,347.2,0.5,0.4,8.0,7.4,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557279,,1,2022-06-12,POINT (82.07253265380859 26.11648941040039)
28.10732,75.98796,313.3,0.4,0.4,8.0,1.8,npp,2022-06-12,02:12:23,055039,VF375,HR,,,,2557100,,1,2022-06-12,POINT (75.98796081542969 28.10732078552246)
28.64807,77.46311,334.5,0.4,0.4,8.0,9.1,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557101,,1,2022-06-12,POINT (77.46311187744141 28.64806938171387)
30.95581,76.71574,358.0,0.4,0.4,7.0,21.7,npp,2022-06-12,13:22:23,055046,VF375,PB,,,,2557290,,1,2022-06-12,POINT (76.71573638916016 30.955810546875)
26.64461,79.48009,308.1,0.5,0.4,8.0,1.6,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557095,,1,2022-06-12,POINT (79.48008728027344 26.64460945129395)
26.8469,82.78233,342.9,0.5,0.4,8.0,7.7,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557270,,1,2022-06-12,POINT (82.78233337402344 26.84690093994141)
25.5943,81.53582,346.9,0.4,0.4,8.0,8.2,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557291,,1,2022-06-12,POINT (81.53582000732422 25.59429931640625)
25.8968,81.43739,338.4,0.4,0.4,7.0,4.4,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557281,,1,2022-06-12,POINT (81.43739318847656 25.89679908752441)
26.01365,82.93095,344.7,0.5,0.4,8.0,3.3,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557284,,1,2022-06-12,POINT (82.93094635009766 26.01365089416504)
26.27987,82.89471,310.6,0.5,0.5,8.0,1.2,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557097,,1,2022-06-12,POINT (82.89470672607422 26.27986907958984)
27.09404,80.37994,344.1,0.4,0.4,7.0,8.0,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557262,,1,2022-06-12,POINT (80.37993621826172 27.09403991699219)
30.95706,76.72375,367.0,0.4,0.4,9.0,19.9,npp,2022-06-12,13:22:23,055046,VF375,PB,,,,2557543,,1,2022-06-12,POINT (76.72374725341797 30.95705986022949)
27.2753,82.5686,338.5,0.5,0.4,8.0,7.3,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557266,,1,2022-06-12,POINT (82.568603515625 27.27529907226562)
27.91498,81.61024,339.5,0.5,0.4,8.0,7.8,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557498,,1,2022-06-12,POINT (81.61023712158203 27.91497993469238)
24.62783,82.89252,350.1,0.5,0.4,8.0,35.7,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557302,,1,2022-06-12,POINT (82.89251708984375 24.62783050537109)
26.94762,80.20056,341.4,0.4,0.4,7.0,1.3,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557267,,1,2022-06-12,POINT (80.2005615234375 26.9476203918457)
26.41452,79.8465,348.9,0.4,0.4,8.0,9.5,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557271,,1,2022-06-12,POINT (79.84649658203125 26.41452026367188)
26.30768,79.93018,344.9,0.4,0.4,7.0,3.4,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557274,,1,2022-06-12,POINT (79.93018341064453 26.30768013000488)
30.95644,76.71974,347.6,0.4,0.4,7.0,21.7,npp,2022-06-12,13:22:23,055046,VF375,PB,,,,2557542,,1,2022-06-12,POINT (76.71974182128906 30.95643997192383)
24.99373,82.84155,308.0,0.5,0.5,8.0,0.9,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557094,,1,2022-06-12,POINT (82.841552734375 24.99373054504395)
31.04678,76.53925,351.1,0.4,0.4,8.0,22.2,npp,2022-06-12,13:22:23,055046,VF375,PB,,,,2557540,,1,2022-06-12,POINT (76.53925323486328 31.04677963256836)
25.75889,82.2371,338.0,0.5,0.4,7.0,1.4,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557288,,1,2022-06-12,POINT (82.23709869384766 25.75889015197754)
25.74914,71.40521,338.6,0.5,0.5,8.0,2.7,npp,2022-06-12,13:22:23,055046,VF375,RJ,,,,2557499,,1,2022-06-12,POINT (71.40521240234375 25.7491397857666)
31.04741,76.54328,354.5,0.4,0.4,8.0,22.2,npp,2022-06-12,13:22:23,055046,VF375,PB,,,,2557541,,1,2022-06-12,POINT (76.54328155517578 31.04740905761719)
26.44036,82.9112,347.7,0.5,0.4,8.0,18.9,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557278,,1,2022-06-12,POINT (82.91120147705078 26.44035911560059)
25.40943,80.23247,343.2,0.4,0.4,7.0,1.9,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557292,,1,2022-06-12,POINT (80.23246765136719 25.4094295501709)
28.29108,80.95195,337.4,0.4,0.4,8.0,1.4,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557494,,1,2022-06-12,POINT (80.95195007324219 28.29108047485352)
28.08604,81.31902,333.8,0.5,0.4,7.0,3.3,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557495,,1,2022-06-12,POINT (81.31902313232422 28.08604049682617)
28.08832,81.31693,332.0,0.5,0.4,7.0,1.8,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557496,,1,2022-06-12,POINT (81.31693267822266 28.08831977844238)
26.65799,81.83546,343.0,0.5,0.4,7.0,16.5,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557273,,1,2022-06-12,POINT (81.83545684814453 26.65798950195312)
26.59479,83.4709,342.6,0.6,0.4,8.0,9.6,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557277,,1,2022-06-12,POINT (83.47090148925781 26.59478950500488)
24.62901,82.89526,343.7,0.5,0.4,8.0,24.7,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557301,,1,2022-06-12,POINT (82.895263671875 24.62900924682617)
24.87012,78.72472,308.5,0.5,0.4,8.0,0.7,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557166,,1,2022-06-12,POINT (78.72471618652344 24.87011909484863)
25.08513,81.06635,321.0,0.4,0.5,8.0,4.2,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557089,,1,2022-06-12,POINT (81.06635284423828 25.08513069152832)
27.66855,76.12847,316.3,0.4,0.4,8.0,1.9,npp,2022-06-12,02:12:23,055039,VF375,RJ,,,,2557098,,1,2022-06-12,POINT (76.12847137451172 27.66855049133301)
26.26658,74.18854,310.9,0.4,0.4,8.0,2.0,npp,2022-06-12,02:12:23,055039,VF375,RJ,,,,2557091,,1,2022-06-12,POINT (74.18853759765625 26.26658058166504)
30.6061,77.08298,340.0,0.4,0.4,8.0,2.9,npp,2022-06-12,13:22:23,055046,VF375,HR,,,,2557258,,1,2022-06-12,POINT (77.08297729492188 30.60610008239746)
27.0906,80.38052,346.3,0.4,0.4,8.0,8.8,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557263,,1,2022-06-12,POINT (80.38052368164062 27.09059906005859)
26.5855,82.43793,342.0,0.5,0.4,7.0,6.2,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557276,,1,2022-06-12,POINT (82.43792724609375 26.58550071716309)
25.76756,83.58881,337.9,0.6,0.4,7.0,3.8,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557295,,1,2022-06-12,POINT (83.58881378173828 25.76755905151367)
27.25373,79.70674,318.6,0.5,0.4,8.0,2.1,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557099,,1,2022-06-12,POINT (79.70674133300781 27.25373077392578)
28.35563,80.73135,334.5,0.4,0.4,7.0,3.9,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557492,,1,2022-06-12,POINT (80.73135375976562 28.35563087463379)
25.68312,84.31458,367.0,0.4,0.5,9.0,14.7,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557296,,1,2022-06-12,POINT (84.31458282470703 25.68312072753906)
30.96371,76.71138,328.0,0.4,0.4,8.0,1.7,npp,2022-06-12,02:12:23,055039,VF375,PB,,,,2557103,,1,2022-06-12,POINT (76.71138000488281 30.96371078491211)
27.05798,80.74117,341.3,0.4,0.4,7.0,3.9,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557265,,1,2022-06-12,POINT (80.74117279052734 27.05797958374023)
26.26536,74.18887,310.9,0.4,0.4,8.0,1.2,npp,2022-06-12,02:12:23,055039,VF375,RJ,,,,2557090,,1,2022-06-12,POINT (74.18887329101562 26.26535987854004)
25.08535,81.06623,320.2,0.4,0.5,8.0,4.0,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557092,,1,2022-06-12,POINT (81.06623077392578 25.08535003662109)
26.29663,74.12431,311.1,0.4,0.4,8.0,1.1,npp,2022-06-12,02:12:23,055039,VF375,RJ,,,,2557093,,1,2022-06-12,POINT (74.12431335449219 26.296630859375)
26.20337,82.64929,310.8,0.5,0.5,8.0,1.2,npp,2022-06-12,02:12:23,055039,VF375,UP,,,,2557096,,1,2022-06-12,POINT (82.6492919921875 26.203369140625)
27.06146,80.74059,340.3,0.4,0.4,7.0,3.9,npp,2022-06-12,13:22:23,055046,VF375,UP,,,,2557264,,1,2022-06-12,POINT (80.74059295654297 27.06146049499512)
