lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
25.708,84.24,335.2,2.0,1.4,79.0,44.6,mod,2023-05-12,12:M3:11,011813,A,UP,,,,3047578,,1,2023-05-12,POINT (84.23999786376953 25.70800018310547)
29.914,74.97,313.5,2.8,1.6,87.0,58.6,mod,2023-05-12,02:M3:33,011806,A,PB,,,,3047252,,1,2023-05-12,POINT (74.97000122070312 29.91399955749512)
25.671,84.074,333.4,2.0,1.4,75.0,38.8,mod,2023-05-12,12:M3:11,011813,A,UP,,,,3047577,,1,2023-05-12,POINT (84.07399749755859 25.67099952697754)
29.901,74.956,331.4,3.5,1.8,61.0,52.2,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047641,,1,2023-05-12,POINT (74.95600128173828 29.90099906921387)
29.912,74.947,336.6,3.5,1.8,77.0,99.9,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047627,,1,2023-05-12,POINT (74.94699859619141 29.91200065612793)
25.468,74.541,338.3,2.9,1.6,77.0,60.7,mod,2023-05-12,14:M3:33,011814,A,RJ,,,,3047636,,1,2023-05-12,POINT (74.54100036621094 25.4680004119873)
24.431,83.22,345.2,2.5,1.5,89.0,118.0,mod,2023-05-12,12:M3:11,011813,A,UP,,,,3047618,,1,2023-05-12,POINT (83.22000122070312 24.43099975585938)
25.674,84.066,328.1,2.0,1.4,48.0,18.1,mod,2023-05-12,12:M3:11,011813,A,UP,,,,3047579,,1,2023-05-12,POINT (84.06600189208984 25.67399978637695)
25.704,84.248,334.5,2.0,1.4,74.0,40.2,mod,2023-05-12,12:M3:11,011813,A,UP,,,,3047621,,1,2023-05-12,POINT (84.24800109863281 25.70400047302246)
32.014,75.444,325.7,3.9,1.8,37.0,52.2,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047643,1.0,1,2023-05-12,POINT (75.44400024414062 32.01399993896484)
32.018,75.439,325.8,3.9,1.8,45.0,53.7,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047644,1.0,1,2023-05-12,POINT (75.43900299072266 32.01800155639648)
31.881,75.454,327.3,3.9,1.8,51.0,61.0,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047642,1.0,1,2023-05-12,POINT (75.45400238037109 31.88100051879883)
31.874,75.463,335.7,3.9,1.8,78.0,143.8,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047634,1.0,1,2023-05-12,POINT (75.46299743652344 31.87400054931641)
30.805,74.419,331.6,3.3,1.7,71.0,59.4,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047629,1.0,1,2023-05-12,POINT (74.41899871826172 30.80500030517578)
31.001,75.149,326.8,3.7,1.8,45.0,45.1,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047633,1.0,1,2023-05-12,POINT (75.14900207519531 31.00099945068359)
29.916,74.941,311.5,2.9,1.6,83.0,52.0,mod,2023-05-12,02:M3:33,011806,A,HR,,,,3047251,1.0,1,2023-05-12,POINT (74.94100189208984 29.91600036621094)
31.877,74.755,327.4,3.5,1.8,56.0,47.0,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047635,1.0,1,2023-05-12,POINT (74.75499725341797 31.87700080871582)
31.005,75.118,328.8,3.7,1.8,60.0,55.5,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047631,1.0,1,2023-05-12,POINT (75.11799621582031 31.0049991607666)
30.044,74.053,329.5,3.0,1.7,60.0,43.2,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047628,1.0,1,2023-05-12,POINT (74.05300140380859 30.04400062561035)
30.994,75.196,328.2,3.7,1.8,51.0,57.3,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047630,1.0,1,2023-05-12,POINT (75.19599914550781 30.99399948120117)
31.004,75.187,327.5,3.7,1.8,53.0,55.3,mod,2023-05-12,14:M3:33,011814,A,PB,,,,3047632,1.0,1,2023-05-12,POINT (75.18699645996094 31.00399971008301)
31.24068,76.058,331.1,0.8,0.8,7.0,3.7,npp,2023-05-12,12:M3:59,059784,VF375,PB,,,,3047572,1.0,1,2023-05-12,POINT (76.05799865722656 31.24068069458008)
25.28985,76.27025,351.3,0.5,0.5,8.0,4.3,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048044,,1,2023-05-12,POINT (76.27024841308594 25.28985023498535)
26.09215,83.70028,345.8,0.4,0.6,8.0,2.5,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047484,,1,2023-05-12,POINT (83.70027923583984 26.09214973449707)
26.09329,83.69724,336.4,0.4,0.6,7.0,1.9,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047486,,1,2023-05-12,POINT (83.69724273681641 26.09329032897949)
25.69373,80.01086,349.1,0.4,0.6,7.0,12.0,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048050,,1,2023-05-12,POINT (80.01085662841797 25.69372940063477)
29.90798,74.95283,319.6,0.5,0.5,8.0,13.1,npp,2023-05-12,02:M3:34,059778,VF375,PB,,,,3047273,,1,2023-05-12,POINT (74.95282745361328 29.90797996520996)
24.81961,73.09259,311.2,0.5,0.5,8.0,2.4,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047307,,1,2023-05-12,POINT (73.09259033203125 24.81961059570312)
25.74083,80.0484,367.0,0.6,0.7,9.0,15.3,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047496,,1,2023-05-12,POINT (80.04840087890625 25.74082946777344)
27.32102,80.34306,356.9,0.6,0.7,8.0,8.1,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047525,,1,2023-05-12,POINT (80.34306335449219 27.32102012634277)
25.2502,76.15692,308.2,0.4,0.6,8.0,0.8,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047297,,1,2023-05-12,POINT (76.15692138671875 25.25020027160645)
25.25322,76.15749,304.0,0.4,0.6,8.0,0.8,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047299,,1,2023-05-12,POINT (76.15749359130859 25.25321960449219)
25.28535,76.27081,367.0,0.5,0.5,7.0,4.3,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048042,,1,2023-05-12,POINT (76.27081298828125 25.28535079956055)
25.86067,79.36417,352.9,0.7,0.8,8.0,7.2,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047510,,1,2023-05-12,POINT (79.36416625976562 25.86067008972168)
26.67943,79.77237,350.8,0.4,0.6,8.0,6.2,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048110,,1,2023-05-12,POINT (79.77236938476562 26.67943000793457)
29.56225,74.24271,352.0,0.4,0.5,8.0,8.6,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048277,,1,2023-05-12,POINT (74.24270629882812 29.5622501373291)
26.81375,81.60493,333.0,0.5,0.7,7.0,1.9,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047514,,1,2023-05-12,POINT (81.60492706298828 26.81374931335449)
25.97987,81.11047,337.0,0.5,0.7,7.0,1.6,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048070,,1,2023-05-12,POINT (81.1104736328125 25.9798698425293)
26.25715,74.09758,309.2,0.5,0.5,8.0,2.0,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047289,,1,2023-05-12,POINT (74.09757995605469 26.25715065002441)
27.68851,80.10157,339.3,0.4,0.6,7.0,2.8,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048127,,1,2023-05-12,POINT (80.10157012939453 27.68851089477539)
27.8175,77.487,342.0,0.6,0.6,7.0,9.9,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048130,,1,2023-05-12,POINT (77.48699951171875 27.8174991607666)
25.70992,84.23707,333.3,0.8,0.8,7.0,7.8,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048035,,1,2023-05-12,POINT (84.23706817626953 25.70992088317871)
25.33465,75.8009,367.0,0.5,0.5,7.0,1.3,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048056,,1,2023-05-12,POINT (75.8009033203125 25.33465003967285)
29.15226,78.02935,348.6,0.3,0.6,8.0,3.9,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048192,,1,2023-05-12,POINT (78.02935028076172 29.15225982666016)
29.56615,74.56686,343.9,0.4,0.5,7.0,6.8,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048266,,1,2023-05-12,POINT (74.56685638427734 29.5661506652832)
25.67923,84.32615,342.0,0.4,0.6,7.0,6.0,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047466,,1,2023-05-12,POINT (84.32614898681641 25.67922973632812)
27.824,73.22091,310.9,0.4,0.5,8.0,2.2,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047287,,1,2023-05-12,POINT (73.22090911865234 27.82399940490723)
24.43219,83.21391,352.0,0.4,0.6,8.0,10.4,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047404,,1,2023-05-12,POINT (83.21391296386719 24.43218994140625)
23.78301,74.76466,367.0,0.4,0.4,7.0,1.2,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3047953,,1,2023-05-12,POINT (74.76466369628906 23.78301048278809)
25.52998,76.00781,347.6,0.5,0.5,7.0,9.5,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048072,,1,2023-05-12,POINT (76.0078125 25.52997970581055)
24.6401,76.94449,350.5,0.5,0.5,8.0,25.0,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048027,,1,2023-05-12,POINT (76.94448852539062 24.64010047912598)
24.73652,82.96832,302.4,0.6,0.5,8.0,0.6,npp,2023-05-12,01:M3:59,059777,VF375,UP,,,,3047085,,1,2023-05-12,POINT (82.96832275390625 24.73652076721191)
25.33414,75.79628,367.0,0.5,0.5,7.0,1.3,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048057,,1,2023-05-12,POINT (75.79627990722656 25.33414077758789)
26.42837,81.22279,344.4,0.5,0.7,8.0,5.8,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048102,,1,2023-05-12,POINT (81.22279357910156 26.42836952209473)
28.14981,79.9535,342.1,0.4,0.6,8.0,3.5,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048135,,1,2023-05-12,POINT (79.95349884033203 28.14981079101562)
29.61563,74.38783,346.1,0.4,0.5,7.0,4.5,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048286,,1,2023-05-12,POINT (74.38783264160156 29.61562919616699)
27.6889,79.80814,337.6,0.6,0.7,7.0,6.1,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047529,,1,2023-05-12,POINT (79.80814361572266 27.68889999389648)
24.43292,83.21434,367.0,0.4,0.6,9.0,10.9,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047406,,1,2023-05-12,POINT (83.21434020996094 24.43292045593262)
27.19548,82.08701,334.8,0.5,0.6,7.0,3.5,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047518,,1,2023-05-12,POINT (82.08701324462891 27.19548034667969)
27.8742,82.11831,332.0,0.4,0.6,8.0,2.6,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047526,,1,2023-05-12,POINT (82.11830902099609 27.87420082092285)
27.39319,79.90827,342.8,0.6,0.7,8.0,4.1,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047528,,1,2023-05-12,POINT (79.90827178955078 27.39319038391113)
25.86025,79.36174,351.2,0.7,0.8,8.0,13.2,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047512,,1,2023-05-12,POINT (79.36174011230469 25.86025047302246)
29.31676,75.90862,338.6,0.5,0.5,8.0,5.5,npp,2023-05-12,14:M3:34,059785,VF375,HR,,,,3048225,,1,2023-05-12,POINT (75.90862274169922 29.31675910949707)
24.34731,74.55656,367.0,0.6,0.4,7.0,1.5,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048016,,1,2023-05-12,POINT (74.55655670166016 24.34730911254883)
25.356,73.07023,367.0,0.5,0.4,7.0,3.2,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048088,,1,2023-05-12,POINT (73.07022857666016 25.35600090026855)
25.46309,74.5491,367.0,0.4,0.5,9.0,33.6,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048081,,1,2023-05-12,POINT (74.54910278320312 25.46309089660645)
27.61644,80.1737,337.5,0.5,0.7,7.0,3.5,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048124,,1,2023-05-12,POINT (80.17369842529297 27.61643981933594)
23.77942,74.76888,367.0,0.4,0.4,7.0,0.9,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3047949,,1,2023-05-12,POINT (74.76888275146484 23.77942085266113)
24.71328,83.14159,354.8,0.4,0.6,8.0,8.6,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047426,,1,2023-05-12,POINT (83.14158630371094 24.71327972412109)
29.52482,74.58614,367.0,0.4,0.5,9.0,12.5,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048253,,1,2023-05-12,POINT (74.58614349365234 29.52482032775879)
25.12967,76.25321,307.5,0.4,0.6,8.0,0.8,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047302,,1,2023-05-12,POINT (76.25321197509766 25.12966918945312)
27.38888,79.91037,344.2,0.4,0.6,8.0,22.9,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048122,,1,2023-05-12,POINT (79.91036987304688 27.38887977600098)
25.14759,83.15343,367.0,0.4,0.6,9.0,9.7,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047454,,1,2023-05-12,POINT (83.15342712402344 25.14759063720703)
26.31649,81.85468,337.9,0.5,0.7,7.0,4.6,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047506,,1,2023-05-12,POINT (81.85468292236328 26.31649017333984)
26.65552,82.80241,346.0,0.4,0.6,8.0,6.1,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047507,,1,2023-05-12,POINT (82.80240631103516 26.65551948547363)
27.89931,80.00581,343.8,0.6,0.7,8.0,4.5,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047530,,1,2023-05-12,POINT (80.00581359863281 27.8993091583252)
29.61979,74.42806,345.8,0.4,0.5,7.0,2.0,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048285,,1,2023-05-12,POINT (74.42806243896484 29.61978912353516)
27.78341,77.68006,338.2,0.3,0.6,7.0,2.7,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048129,,1,2023-05-12,POINT (77.68006134033203 27.78340911865234)
25.80002,80.65536,345.4,0.5,0.7,8.0,5.5,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048058,,1,2023-05-12,POINT (80.65535736083984 25.80002021789551)
24.43033,83.2233,347.8,0.7,0.7,8.0,7.2,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3047943,,1,2023-05-12,POINT (83.22329711914062 24.43033027648926)
25.33028,75.80144,350.7,0.5,0.5,8.0,2.6,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048053,,1,2023-05-12,POINT (75.80143737792969 25.33028030395508)
25.33516,75.80549,367.0,0.5,0.5,7.0,4.0,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048055,,1,2023-05-12,POINT (75.80548858642578 25.33515930175781)
25.72579,78.8728,356.8,0.4,0.6,8.0,10.9,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048063,,1,2023-05-12,POINT (78.872802734375 25.72579002380371)
27.45814,80.50169,349.3,0.5,0.7,8.0,6.4,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048123,,1,2023-05-12,POINT (80.50169372558594 27.45813941955566)
28.09836,80.90054,334.3,0.5,0.7,7.0,4.1,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048132,,1,2023-05-12,POINT (80.90054321289062 28.09836006164551)
28.76668,77.39375,341.5,0.6,0.6,8.0,3.9,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048155,,1,2023-05-12,POINT (77.39375305175781 28.76667976379395)
29.91282,74.95235,350.6,0.5,0.5,8.0,16.1,npp,2023-05-12,14:M3:34,059785,VF375,PB,,,,3048313,,1,2023-05-12,POINT (74.95234680175781 29.91282081604004)
25.21055,76.09831,320.1,0.4,0.6,8.0,1.5,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047301,,1,2023-05-12,POINT (76.09831237792969 25.21055030822754)
29.57517,74.57029,341.8,0.4,0.5,7.0,5.2,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048269,,1,2023-05-12,POINT (74.57028961181641 29.57517051696777)
27.14042,80.19249,343.8,0.5,0.6,8.0,3.3,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048113,,1,2023-05-12,POINT (80.19248962402344 27.14042091369629)
26.7703,83.89957,335.9,0.4,0.6,8.0,4.8,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047502,,1,2023-05-12,POINT (83.89956665039062 26.77029991149902)
27.82821,73.22204,307.9,0.4,0.5,8.0,1.4,npp,2023-05-12,02:M3:34,059778,VF375,RJ,,,,3047286,,1,2023-05-12,POINT (73.22203826904297 27.82821083068848)
28.49198,80.87399,348.3,0.5,0.7,8.0,6.6,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048138,,1,2023-05-12,POINT (80.87399291992188 28.49197959899902)
29.90818,74.95001,341.6,0.5,0.5,8.0,28.8,npp,2023-05-12,02:M3:34,059778,VF375,PB,,,,3047275,,1,2023-05-12,POINT (74.95001220703125 29.90818023681641)
24.71431,83.14595,349.8,0.4,0.6,8.0,9.2,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047425,,1,2023-05-12,POINT (83.14595031738281 24.71430969238281)
25.50386,79.47216,344.0,0.7,0.8,7.0,11.2,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047493,,1,2023-05-12,POINT (79.47216033935547 25.50386047363281)
24.4342,83.22259,348.2,0.4,0.6,8.0,11.9,npp,2023-05-12,12:M3:59,059784,VF375,UP,,,,3047403,,1,2023-05-12,POINT (83.22258758544922 24.43420028686523)
24.98535,78.34165,351.3,0.3,0.6,8.0,8.6,npp,2023-05-12,14:M3:34,059785,VF375,UP,,,,3048033,,1,2023-05-12,POINT (78.34165191650391 24.98534965515137)
25.3554,73.06537,353.6,0.5,0.4,7.0,3.2,npp,2023-05-12,14:M3:34,059785,VF375,RJ,,,,3048087,,1,2023-05-12,POINT (73.06536865234375 25.35540008544922)
