lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
28.78503,78.78702,296.1,0.5,0.5,8.0,0.3,npp,2026-01-29,02:37:06,073867,VF375,UP,,,,4165088,,1,2026-01-29,POINT (78.78701782226562 28.78503036499023)
26.76193,83.20197,296.3,0.5,0.7,8.0,1.1,npp,2026-01-29,02:37:06,073867,VF375,UP,,,,4165091,,1,2026-01-29,POINT (83.20197296142578 26.76193046569824)
26.25648,74.09514,300.4,0.5,0.4,8.0,1.2,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165096,,1,2026-01-29,POINT (74.09513854980469 26.25647926330566)
24.6881,73.00464,301.5,0.4,0.4,8.0,0.8,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165104,,1,2026-01-29,POINT (73.004638671875 24.68810081481934)
26.87317,73.51685,302.8,0.4,0.4,8.0,1.0,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165095,,1,2026-01-29,POINT (73.51685333251953 26.87317085266113)
24.93309,74.63469,303.8,0.5,0.4,8.0,1.6,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165098,,1,2026-01-29,POINT (74.63468933105469 24.93309020996094)
24.69054,74.67984,301.1,0.5,0.4,8.0,1.0,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165099,,1,2026-01-29,POINT (74.67984008789062 24.6905403137207)
24.69072,74.68338,298.9,0.5,0.4,8.0,1.3,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165100,,1,2026-01-29,POINT (74.68338012695312 24.69071960449219)
28.32033,77.20006,311.3,0.4,0.5,8.0,1.1,npp,2026-01-29,02:37:06,073867,VF375,HR,,,,4165089,,1,2026-01-29,POINT (77.20005798339844 28.3203296661377)
27.50831,70.54636,315.5,0.4,0.4,8.0,0.9,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165093,,1,2026-01-29,POINT (70.54635620117188 27.50831031799316)
26.75986,83.20244,296.0,0.5,0.7,8.0,0.9,npp,2026-01-29,00:56:49,073866,VF375,UP,,,,4164863,,1,2026-01-29,POINT (83.20243835449219 26.75985908508301)
26.75871,83.19968,301.1,0.5,0.7,8.0,1.1,npp,2026-01-29,00:56:49,073866,VF375,UP,,,,4164864,,1,2026-01-29,POINT (83.19967651367188 26.75871086120605)
24.66064,74.6349,307.6,0.5,0.4,8.0,2.8,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165101,,1,2026-01-29,POINT (74.63490295410156 24.66064071655273)
26.6404,79.47945,302.9,0.6,0.5,8.0,1.6,npp,2026-01-29,02:37:06,073867,VF375,UP,,,,4165092,,1,2026-01-29,POINT (79.47944641113281 26.64039993286133)
26.8774,73.51334,296.5,0.4,0.4,8.0,1.0,npp,2026-01-29,02:37:06,073867,VF375,RJ,,,,4165094,,1,2026-01-29,POINT (73.51334381103516 26.87739944458008)
28.30078,77.23361,306.3,0.4,0.5,8.0,1.0,npp,2026-01-29,02:37:06,073867,VF375,HR,,,,4165090,1.0,1,2026-01-29,POINT (77.23361206054688 28.30077934265137)
