lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
30.65504,76.31892,295.6,0.4,0.5,8.0,0.4,npp,2025-12-25,01:53:07,073369,VF375,PB,,,,4124826,,1,2025-12-25,POINT (76.31891632080078 30.6550407409668)
28.64732,76.87211,301.5,0.4,0.4,8.0,0.8,npp,2025-12-25,01:53:07,073369,VF375,HR,,,,4124830,,1,2025-12-25,POINT (76.87210845947266 28.64731979370117)
26.76172,83.20047,295.8,0.4,0.4,8.0,0.7,npp,2025-12-25,01:53:07,073369,VF375,UP,,,,4124832,,1,2025-12-25,POINT (83.20046997070312 26.76172065734863)
26.75839,83.19978,303.5,0.4,0.4,8.0,0.7,npp,2025-12-25,01:53:07,073369,VF375,UP,,,,4124833,,1,2025-12-25,POINT (83.19978332519531 26.75839042663574)
24.66305,74.63361,302.2,0.5,0.5,8.0,2.7,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124909,,1,2025-12-25,POINT (74.63361358642578 24.66304969787598)
26.37916,81.38286,300.0,0.4,0.4,8.0,0.3,npp,2025-12-25,01:53:07,073369,VF375,UP,,,,4124834,,1,2025-12-25,POINT (81.38285827636719 26.37915992736816)
26.26618,74.19041,299.1,0.5,0.5,8.0,1.6,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124839,,1,2025-12-25,POINT (74.19040679931641 26.26618003845215)
24.14078,82.70323,295.4,0.4,0.4,8.0,0.6,npp,2025-12-25,01:53:07,073369,VF375,UP,,,,4124899,,1,2025-12-25,POINT (82.70323181152344 24.14077949523926)
24.71511,75.95206,299.2,0.4,0.5,8.0,0.6,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124904,,1,2025-12-25,POINT (75.95205688476562 24.71511077880859)
24.66294,74.63676,298.2,0.5,0.5,8.0,1.4,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124907,,1,2025-12-25,POINT (74.63675689697266 24.66293907165527)
30.55886,76.69556,299.0,0.4,0.5,8.0,0.6,npp,2025-12-25,01:53:07,073369,VF375,PB,,,,4124827,,1,2025-12-25,POINT (76.695556640625 30.55886077880859)
28.32279,77.20264,297.1,0.5,0.4,8.0,0.3,npp,2025-12-25,01:53:07,073369,VF375,HR,,,,4124831,,1,2025-12-25,POINT (77.20263671875 28.32279014587402)
24.76406,74.60822,303.9,0.5,0.5,8.0,1.4,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124906,,1,2025-12-25,POINT (74.60822296142578 24.76405906677246)
24.65906,74.63155,297.8,0.5,0.5,8.0,1.4,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124908,,1,2025-12-25,POINT (74.63155364990234 24.65905952453613)
26.64163,79.4782,330.3,0.4,0.4,8.0,2.5,npp,2025-12-25,01:53:07,073369,VF375,UP,,,,4124835,,1,2025-12-25,POINT (79.47820281982422 26.64163017272949)
25.13487,75.88986,296.2,0.4,0.5,8.0,0.7,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124894,,1,2025-12-25,POINT (75.88986206054688 25.1348705291748)
26.27077,74.19099,298.3,0.5,0.5,8.0,2.0,npp,2025-12-25,01:53:07,073369,VF375,RJ,,,,4124838,,1,2025-12-25,POINT (74.19098663330078 26.2707691192627)
