lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
26.26697,74.1894,303.2,0.4,0.4,8.0,0.8,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715009,,,,POINT (74.18939971923828 26.26696968078613)
26.87467,73.51786,302.1,0.4,0.4,8.0,0.8,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3714986,,,,POINT (73.51786041259766 26.87467002868652)
26.27036,74.19012,303.1,0.4,0.4,8.0,0.8,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715008,,,,POINT (74.19011688232422 26.27036094665527)
24.71461,74.67113,300.9,0.4,0.4,8.0,0.7,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715037,,,,POINT (74.67112731933594 24.71460914611816)
25.31007,83.01513,299.2,0.4,0.6,8.0,0.3,npp,2025-01-21,02:25:22,068574,VF375,UP,,,,3714983,,,,POINT (83.01512908935547 25.3100700378418)
24.66314,74.63548,301.2,0.4,0.4,8.0,1.8,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715039,,,,POINT (74.63548278808594 24.66313934326172)
26.64114,79.48219,296.9,0.5,0.5,8.0,0.5,npp,2025-01-21,02:25:22,068574,VF375,UP,,,,3714982,,,,POINT (79.48219299316406 26.64113998413086)
24.76518,74.6108,301.2,0.4,0.4,8.0,0.7,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715031,,,,POINT (74.61080169677734 24.76518058776855)
27.66742,76.12824,297.1,0.5,0.4,8.0,1.0,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3714979,,,,POINT (76.12824249267578 27.66741943359375)
26.6455,79.48334,296.1,0.5,0.5,8.0,0.5,npp,2025-01-21,02:25:22,068574,VF375,UP,,,,3714981,,,,POINT (79.48333740234375 26.64550018310547)
26.60521,73.68449,306.0,0.4,0.4,8.0,1.1,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3714987,,,,POINT (73.68448638916016 26.60520935058594)
24.93173,74.63434,298.7,0.4,0.4,8.0,0.7,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715029,,,,POINT (74.63433837890625 24.93173027038574)
24.93521,74.63508,304.5,0.4,0.4,8.0,0.8,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715028,,,,POINT (74.63507843017578 24.93520927429199)
25.55635,73.30582,296.5,0.4,0.4,8.0,0.3,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715022,,,,POINT (73.30581665039062 25.55635070800781)
29.41509,76.97216,300.4,0.5,0.4,8.0,0.4,npp,2025-01-21,02:25:22,068574,VF375,HR,,,,3714976,,,,POINT (76.97216033935547 29.41509056091309)
24.65712,73.87701,299.5,0.4,0.4,8.0,0.7,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715041,,,,POINT (73.87700653076172 24.65711975097656)
30.26447,75.17499,305.2,0.4,0.4,8.0,1.0,npp,2025-01-21,02:25:22,068574,VF375,PB,,,,3714975,,,,POINT (75.17498779296875 30.26446914672852)
28.74036,76.9325,295.3,0.5,0.4,8.0,0.6,npp,2025-01-21,02:25:22,068574,VF375,HR,,,,3714978,,,,POINT (76.93250274658203 28.74036026000977)
28.88507,77.02687,298.4,0.5,0.4,8.0,0.7,npp,2025-01-21,02:25:22,068574,VF375,HR,,,,3714977,,,,POINT (77.02687072753906 28.88507080078125)
24.68915,73.00261,310.8,0.4,0.4,8.0,1.5,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715042,,,,POINT (73.00260925292969 24.68914985656738)
26.87866,73.51463,303.0,0.4,0.4,8.0,0.8,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3714985,,,,POINT (73.51463317871094 26.87866020202637)
26.9277,73.46796,303.3,0.4,0.4,8.0,1.2,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3714984,,,,POINT (73.46795654296875 26.92770004272461)
26.25845,74.09525,302.6,0.4,0.4,8.0,0.8,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715011,,,,POINT (74.09525299072266 26.25844955444336)
27.66657,76.1329,298.1,0.5,0.4,8.0,1.0,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3714980,,,,POINT (76.13289642333984 27.66657066345215)
25.29791,71.76915,303.2,0.4,0.4,8.0,0.7,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715030,,,,POINT (71.76914978027344 25.29791069030762)
24.76169,74.61006,299.5,0.4,0.4,8.0,0.7,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715032,,,,POINT (74.61006164550781 24.76169013977051)
24.69131,74.67953,306.1,0.4,0.4,8.0,1.2,npp,2025-01-21,02:25:22,068574,VF375,RJ,,,,3715038,,,,POINT (74.67952728271484 24.69131088256836)
