lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
26.659,71.268,323.9,1.1,1.0,59.0,10.5,mod,2022-10-08,11:23:22,021304,T,RJ,,,,2572613,,1,2022-10-08,POINT (71.26799774169922 26.65900039672852)
26.633,71.437,327.9,1.1,1.0,55.0,14.5,mod,2022-10-08,11:23:22,021304,T,RJ,,,,2572612,,1,2022-10-08,POINT (71.43699645996094 26.63299942016602)
26.62,71.457,325.7,1.1,1.0,59.0,11.5,mod,2022-10-08,11:23:22,021304,T,RJ,,,,2572611,,1,2022-10-08,POINT (71.45700073242188 26.6200008392334)
31.423,75.117,313.9,1.5,1.2,38.0,12.5,mod,2022-10-08,14:06:26,008667,A,PB,,,,2572683,1.0,1,2022-10-08,POINT (75.11699676513672 31.42300033569336)
24.9964,71.69709,337.9,0.4,0.6,8.0,3.6,npp,2022-10-08,13:10:46,056720,VF375,RJ,,,,2572657,,1,2022-10-08,POINT (71.69709014892578 24.99640083312988)
25.94202,79.68434,335.6,0.4,0.4,8.0,2.5,npp,2022-10-08,13:10:46,056720,VF375,UP,,,,2572654,,1,2022-10-08,POINT (79.68434143066406 25.94202041625977)
25.94135,79.68034,335.1,0.4,0.4,8.0,2.5,npp,2022-10-08,13:10:46,056720,VF375,UP,,,,2572655,,1,2022-10-08,POINT (79.68034362792969 25.94135093688965)
25.94539,79.68365,341.7,0.4,0.4,8.0,2.5,npp,2022-10-08,13:10:46,056720,VF375,UP,,,,2572656,,1,2022-10-08,POINT (79.68364715576172 25.94539070129395)
31.89001,75.09139,338.2,0.5,0.4,8.0,11.7,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572673,1.0,1,2022-10-08,POINT (75.09139251708984 31.89001083374023)
31.76423,75.00904,330.7,0.5,0.4,8.0,0.9,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572671,1.0,1,2022-10-08,POINT (75.00904083251953 31.76423072814941)
31.95698,74.87399,332.5,0.5,0.4,8.0,4.1,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572675,1.0,1,2022-10-08,POINT (74.87399291992188 31.95697975158691)
31.72071,74.74554,335.9,0.5,0.4,8.0,3.7,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572672,1.0,1,2022-10-08,POINT (74.74553680419922 31.72071075439453)
31.54341,74.8369,331.3,0.5,0.4,8.0,4.5,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572667,1.0,1,2022-10-08,POINT (74.83689880371094 31.54340934753418)
31.58373,74.66627,339.8,0.5,0.4,8.0,7.9,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572668,1.0,1,2022-10-08,POINT (74.66626739501953 31.58373069763184)
31.66328,75.03154,330.9,0.5,0.4,8.0,3.3,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572669,1.0,1,2022-10-08,POINT (75.03153991699219 31.66328048706055)
31.426,74.6299,332.9,0.5,0.4,8.0,3.1,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572663,1.0,1,2022-10-08,POINT (74.62989807128906 31.42600059509277)
31.60125,74.67341,337.9,0.5,0.4,8.0,4.6,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572670,1.0,1,2022-10-08,POINT (74.67340850830078 31.60124969482422)
31.85934,74.77027,331.3,0.5,0.4,8.0,3.6,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572674,1.0,1,2022-10-08,POINT (74.77027130126953 31.85934066772461)
31.53302,75.16602,335.6,0.5,0.4,8.0,4.4,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572664,1.0,1,2022-10-08,POINT (75.16602325439453 31.53302001953125)
31.34983,75.31268,332.6,0.5,0.4,8.0,3.8,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572659,1.0,1,2022-10-08,POINT (75.31268310546875 31.34983062744141)
31.51574,75.07514,330.5,0.5,0.4,8.0,5.8,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572665,1.0,1,2022-10-08,POINT (75.07514190673828 31.51573944091797)
31.2559,75.24979,331.5,0.5,0.4,8.0,4.1,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572658,1.0,1,2022-10-08,POINT (75.24978637695312 31.25589942932129)
31.4048,75.1513,344.0,0.5,0.4,8.0,7.7,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572660,1.0,1,2022-10-08,POINT (75.15129852294922 31.40480041503906)
31.39073,75.03649,332.1,0.5,0.4,8.0,3.8,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572661,1.0,1,2022-10-08,POINT (75.03649139404297 31.3907299041748)
31.57396,75.09674,332.2,0.5,0.4,8.0,7.2,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572666,1.0,1,2022-10-08,POINT (75.09674072265625 31.57395935058594)
31.44388,74.96902,332.0,0.5,0.4,8.0,4.0,npp,2022-10-08,13:10:46,056720,VF375,PB,,,,2572662,1.0,1,2022-10-08,POINT (74.96901702880859 31.44388008117676)
