lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
26.41173,70.62463,338.7,0.5,0.4,8.0,2.1,npp,2026-07-28,14:17:48,076428,VF375,RJ,,,,4418997,,,,POINT (70.6246337890625 26.41172981262207)
27.42591,70.97062,343.1,0.5,0.4,8.0,7.5,npp,2026-07-28,14:17:48,076428,VF375,RJ,,,,4418999,,,,POINT (70.97061920166016 27.42591094970703)
27.42706,70.97348,333.5,0.5,0.4,8.0,1.6,npp,2026-07-28,14:17:48,076428,VF375,RJ,,,,4418998,,,,POINT (70.97348022460938 27.42705917358398)
