lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
24.44821,83.03969,302.5,0.4,0.6,8.0,0.8,npp,2026-02-19,01:03:26,074164,VF375,UP,,,,4195790,,,,POINT (83.03968811035156 24.44820976257324)
26.75838,83.20021,301.3,0.4,0.6,8.0,1.4,npp,2026-02-19,01:03:26,074164,VF375,UP,,,,4195786,,,,POINT (83.20021057128906 26.75838088989258)
26.87666,73.51384,302.5,0.5,0.4,8.0,1.1,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196034,,1.0,2026-02-19,POINT (73.51383972167969 26.87665939331055)
24.66061,74.63619,302.7,0.4,0.5,8.0,1.1,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196055,,1.0,2026-02-19,POINT (74.63619232177734 24.66061019897461)
26.88035,73.5147,297.2,0.5,0.4,8.0,1.1,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196033,,1.0,2026-02-19,POINT (73.51470184326172 26.88035011291504)
27.6682,76.13161,302.6,0.4,0.5,8.0,0.9,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196031,,1.0,2026-02-19,POINT (76.13160705566406 27.66819953918457)
24.69291,74.68031,299.5,0.4,0.5,8.0,1.0,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196053,,1.0,2026-02-19,POINT (74.68031311035156 24.69290924072266)
27.66694,76.13361,300.0,0.4,0.5,8.0,1.0,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196030,,1.0,2026-02-19,POINT (76.13361358642578 27.66694068908691)
27.66787,76.1292,302.5,0.4,0.5,8.0,1.0,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196029,,1.0,2026-02-19,POINT (76.12920379638672 27.66786956787109)
29.12362,75.77842,310.3,0.4,0.5,8.0,1.2,npp,2026-02-19,02:43:43,074165,VF375,HR,,,,4196028,,1.0,2026-02-19,POINT (75.77841949462891 29.12361907958984)
24.93309,74.6359,306.8,0.4,0.5,8.0,0.6,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196046,,1.0,2026-02-19,POINT (74.63590240478516 24.93309020996094)
24.6614,74.63216,302.9,0.4,0.5,8.0,1.1,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196054,,1.0,2026-02-19,POINT (74.63215637207031 24.66139984130859)
26.87851,73.51761,299.8,0.5,0.4,8.0,0.6,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196037,,1.0,2026-02-19,POINT (73.51760864257812 26.87850952148438)
26.87481,73.51674,302.6,0.5,0.4,8.0,0.6,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196039,,1.0,2026-02-19,POINT (73.51673889160156 26.87480926513672)
24.68878,73.00446,308.2,0.5,0.4,8.0,1.8,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196056,,1.0,2026-02-19,POINT (73.00446319580078 24.68877983093262)
27.6673,76.13601,297.9,0.4,0.5,8.0,0.9,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196032,,1.0,2026-02-19,POINT (76.13600921630859 27.66729927062988)
26.87201,73.51791,300.1,0.5,0.4,8.0,1.5,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196035,,1.0,2026-02-19,POINT (73.51790618896484 26.87200927734375)
26.87573,73.5118,296.5,0.5,0.4,8.0,0.6,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196038,,1.0,2026-02-19,POINT (73.51180267333984 26.87573051452637)
26.87943,73.51267,295.9,0.5,0.4,8.0,0.6,npp,2026-02-19,02:43:43,074165,VF375,RJ,,,,4196036,,1.0,2026-02-19,POINT (73.51267242431641 26.87943077087402)
