lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
29.907,74.949,301.2,1.1,1.0,39.0,9.3,mod,2023-01-28,02:M3:20,010291,A,PB,,,,2758767,,1,2023-01-28,POINT (74.94899749755859 29.9069995880127)
25.191,81.658,326.9,1.1,1.0,83.0,22.9,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759360,,1,2023-01-28,POINT (81.65799713134766 25.19099998474121)
25.232,81.553,313.2,1.1,1.0,69.0,6.2,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759363,,1,2023-01-28,POINT (81.55300140380859 25.23200035095215)
27.516,80.104,310.6,1.2,1.1,69.0,10.1,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759384,,1,2023-01-28,POINT (80.10399627685547 27.51600074768066)
29.284,75.747,306.8,2.0,1.4,51.0,16.8,mod,2023-01-28,13:M3:02,010298,A,HR,,,,2759389,,1,2023-01-28,POINT (75.74700164794922 29.28400039672852)
29.046,78.562,308.9,1.3,1.1,66.0,9.7,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759267,,1,2023-01-28,POINT (78.56199645996094 29.04599952697754)
27.443,80.023,305.1,1.2,1.1,57.0,5.9,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759381,,1,2023-01-28,POINT (80.02300262451172 27.44300079345703)
29.187,77.433,311.2,1.5,1.2,67.0,14.8,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759268,,1,2023-01-28,POINT (77.43299865722656 29.1870002746582)
26.641,79.484,309.0,1.3,1.1,65.0,10.6,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759372,,1,2023-01-28,POINT (79.48400115966797 26.64100074768066)
25.374,81.873,307.5,1.1,1.0,57.0,3.7,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759364,,1,2023-01-28,POINT (81.87300109863281 25.37400054931641)
26.559,82.192,307.8,1.0,1.0,61.0,5.2,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759369,,1,2023-01-28,POINT (82.19200134277344 26.55900001525879)
29.189,77.425,308.3,1.5,1.2,62.0,10.2,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759388,,1,2023-01-28,POINT (77.42500305175781 29.18899917602539)
26.639,79.471,306.6,1.3,1.1,60.0,8.4,mod,2023-01-28,13:M3:02,010298,A,UP,,,,2759373,,1,2023-01-28,POINT (79.47100067138672 26.63899993896484)
