lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
26.166,71.875,317.2,3.7,1.8,34.0,41.1,mod,2024-07-30,13:56:43,018301,A,RJ,,,,3573153,,1,2024-07-30,POINT (71.875 26.16600036621094)
29.621,73.307,320.8,2.4,1.5,45.0,29.6,mod,2024-07-30,13:56:43,018301,A,RJ,,,,3573148,,1,2024-07-30,POINT (73.30699920654297 29.62100028991699)
28.256,81.086,317.7,1.0,1.0,57.0,7.6,mod,2024-07-30,13:56:43,018301,A,UP,,,,3573154,,1,2024-07-30,POINT (81.08599853515625 28.25600051879883)
31.117,74.742,318.6,1.8,1.3,41.0,17.7,mod,2024-07-30,13:56:43,018301,A,PB,,,,3573150,1.0,1,2024-07-30,POINT (74.74199676513672 31.11700057983398)
