lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
25.471,76.502,323.3,1.9,1.3,68.0,20.2,mod,2023-10-30,14:M3:55,014306,A,RJ,,,,3128418,,1,2023-10-30,POINT (76.50199890136719 25.47100067138672)
29.645,74.489,314.6,1.6,1.2,54.0,10.7,mod,2023-10-30,14:M3:55,014306,A,RJ,,,,3128442,,1,2023-10-30,POINT (74.48899841308594 29.64500045776367)
30.868,75.422,312.1,1.9,1.3,30.0,10.1,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128543,1.0,1,2023-10-30,POINT (75.4219970703125 30.86800003051758)
31.154,74.537,312.7,1.7,1.3,47.0,9.8,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128597,1.0,1,2023-10-30,POINT (74.53700256347656 31.15399932861328)
31.436,74.954,311.9,1.8,1.3,62.0,11.3,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128621,1.0,1,2023-10-30,POINT (74.95400238037109 31.43600082397461)
31.385,74.683,313.6,1.7,1.3,60.0,12.6,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128617,1.0,1,2023-10-30,POINT (74.68299865722656 31.38500022888184)
30.92,75.389,314.9,1.9,1.3,67.0,17.0,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128554,1.0,1,2023-10-30,POINT (75.38899993896484 30.92000007629395)
30.505,75.675,310.9,2.0,1.4,56.0,13.7,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128505,1.0,1,2023-10-30,POINT (75.67500305175781 30.5049991607666)
31.41,74.698,316.2,1.7,1.3,68.0,16.2,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128622,1.0,1,2023-10-30,POINT (74.697998046875 31.40999984741211)
31.379,74.738,320.4,1.7,1.3,75.0,26.7,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128616,1.0,1,2023-10-30,POINT (74.73799896240234 31.37899971008301)
31.502,74.716,316.0,1.7,1.3,59.0,16.5,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128627,1.0,1,2023-10-30,POINT (74.71600341796875 31.50200080871582)
31.458,74.87,311.5,1.8,1.3,51.0,11.0,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128624,1.0,1,2023-10-30,POINT (74.87000274658203 31.45800018310547)
31.461,74.857,312.1,1.8,1.3,62.0,12.0,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128623,1.0,1,2023-10-30,POINT (74.85700225830078 31.46100044250488)
30.823,74.411,314.9,1.6,1.3,30.0,11.2,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128558,1.0,1,2023-10-30,POINT (74.41100311279297 30.82299995422363)
30.219,73.979,319.7,1.5,1.2,70.0,18.1,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128489,1.0,1,2023-10-30,POINT (73.97899627685547 30.2189998626709)
30.421,74.374,317.0,1.6,1.2,68.0,17.3,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128509,1.0,1,2023-10-30,POINT (74.37400054931641 30.42099952697754)
30.306,74.486,324.3,1.6,1.3,78.0,30.6,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128491,1.0,1,2023-10-30,POINT (74.48600006103516 30.30599975585938)
30.371,74.877,317.0,1.7,1.3,68.0,19.4,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128495,1.0,1,2023-10-30,POINT (74.87699890136719 30.37100028991699)
31.699,75.546,313.7,2.0,1.4,67.0,16.9,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128631,1.0,1,2023-10-30,POINT (75.54599761962891 31.69899940490723)
30.056,75.844,316.8,2.0,1.4,46.0,18.4,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128463,1.0,1,2023-10-30,POINT (75.84400177001953 30.05599975585938)
30.156,74.469,311.7,1.6,1.2,52.0,9.1,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128477,1.0,1,2023-10-30,POINT (74.46900177001953 30.1560001373291)
30.223,76.4,313.9,2.2,1.4,60.0,15.4,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128470,1.0,1,2023-10-30,POINT (76.40000152587891 30.22299957275391)
30.74,76.391,316.1,2.2,1.4,46.0,18.1,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128516,1.0,1,2023-10-30,POINT (76.39099884033203 30.73999977111816)
30.061,76.031,311.8,2.0,1.4,57.0,12.2,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128462,1.0,1,2023-10-30,POINT (76.03099822998047 30.06100082397461)
30.18,75.823,318.8,2.0,1.4,72.0,26.9,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128471,1.0,1,2023-10-30,POINT (75.822998046875 30.18000030517578)
30.185,75.815,322.1,2.0,1.4,77.0,34.7,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128473,1.0,1,2023-10-30,POINT (75.81500244140625 30.18499946594238)
30.179,75.803,312.8,2.0,1.4,61.0,12.8,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128472,1.0,1,2023-10-30,POINT (75.80300140380859 30.17900085449219)
30.302,75.338,318.3,1.8,1.3,71.0,26.0,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128485,1.0,1,2023-10-30,POINT (75.33799743652344 30.30200004577637)
30.174,76.294,314.0,2.1,1.4,62.0,15.5,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128467,1.0,1,2023-10-30,POINT (76.29399871826172 30.17399978637695)
31.471,75.32,315.3,1.9,1.3,69.0,18.6,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128620,1.0,1,2023-10-30,POINT (75.31999969482422 31.47100067138672)
31.101,75.255,315.5,1.9,1.3,68.0,16.9,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128583,1.0,1,2023-10-30,POINT (75.25499725341797 31.10099983215332)
31.473,75.34,314.8,1.9,1.4,69.0,17.4,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128619,1.0,1,2023-10-30,POINT (75.33999633789062 31.47299957275391)
31.346,75.224,312.3,1.9,1.3,64.0,12.0,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128609,1.0,1,2023-10-30,POINT (75.2239990234375 31.34600067138672)
31.344,75.205,312.8,1.9,1.3,65.0,12.8,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128610,1.0,1,2023-10-30,POINT (75.20500183105469 31.3439998626709)
30.291,75.225,313.0,1.8,1.3,60.0,13.7,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128487,1.0,1,2023-10-30,POINT (75.22499847412109 30.29100036621094)
30.581,76.802,314.2,2.3,1.5,67.0,20.2,mod,2023-10-30,14:M3:55,014306,A,PB,,,,3128502,1.0,1,2023-10-30,POINT (76.802001953125 30.58099937438965)
