lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
26.68464,83.17718,306.3,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339858,,,,POINT (83.17717742919922 26.68464088439941)
26.48205,83.59628,305.7,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339867,,,,POINT (83.59628295898438 26.4820499420166)
26.4427,83.20853,305.6,0.4,0.6,8.0,0.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339873,,,,POINT (83.20852661132812 26.44269943237305)
28.75075,79.74291,304.7,0.7,0.8,8.0,1.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339816,,,,POINT (79.74291229248047 28.7507495880127)
27.07082,82.76455,304.2,0.5,0.7,8.0,0.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339837,,,,POINT (82.76454925537109 27.07081985473633)
27.00032,82.71261,308.6,0.5,0.7,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339844,,,,POINT (82.71260833740234 27.00032043457031)
26.70708,83.18621,317.8,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339855,,,,POINT (83.18621063232422 26.70708084106445)
26.49731,83.61932,308.9,0.4,0.6,8.0,0.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339862,,,,POINT (83.61932373046875 26.49731063842773)
26.47062,83.22316,305.3,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339874,,,,POINT (83.22315979003906 26.47061920166016)
26.35246,83.68252,306.6,0.4,0.6,8.0,0.6,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339881,,,,POINT (83.68251800537109 26.35246086120605)
25.84101,83.29105,304.9,0.4,0.6,8.0,0.4,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339920,,,,POINT (83.29105377197266 25.84100914001465)
25.82231,83.08188,306.1,0.4,0.6,8.0,0.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339927,,,,POINT (83.08187866210938 25.82230949401855)
25.64535,79.21276,322.5,0.8,0.8,8.0,5.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4340008,,,,POINT (79.21276092529297 25.64534950256348)
27.10672,82.43472,315.7,0.5,0.7,8.0,2.0,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339835,,,,POINT (82.43472290039062 27.10671997070312)
26.31771,83.38468,309.6,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339894,,,,POINT (83.38468170166016 26.31771087646484)
25.90331,82.71557,305.0,0.5,0.7,8.0,1.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339918,,,,POINT (82.71556854248047 25.90331077575684)
27.37708,82.71066,303.3,0.5,0.7,8.0,0.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339821,,,,POINT (82.71066284179688 27.3770809173584)
25.91555,82.71204,323.6,0.5,0.7,8.0,3.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339911,,,,POINT (82.71204376220703 25.91555023193359)
26.295,83.85783,306.6,0.4,0.6,8.0,0.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339893,,,,POINT (83.85782623291016 26.29500007629395)
25.08355,81.64892,311.0,0.5,0.7,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4340089,,,,POINT (81.64891815185547 25.08354949951172)
26.48124,83.23972,306.6,0.4,0.6,8.0,1.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339871,,,,POINT (83.23972320556641 26.48123931884766)
25.71591,83.93909,310.0,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339929,,,,POINT (83.9390869140625 25.71590995788574)
25.38766,83.48247,306.3,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339982,,,,POINT (83.48246765136719 25.38765907287598)
25.96731,84.0465,304.8,0.4,0.6,8.0,0.6,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339901,,,,POINT (84.04650115966797 25.96730995178223)
27.10062,82.43414,308.6,0.5,0.7,8.0,1.2,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339836,,,,POINT (82.43414306640625 27.10062026977539)
26.48626,83.3255,306.9,0.4,0.6,8.0,0.6,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339868,,,,POINT (83.32550048828125 26.48625946044922)
25.66346,79.52238,308.0,0.7,0.8,8.0,1.6,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339998,,,,POINT (79.52237701416016 25.66345977783203)
26.38685,83.60973,305.6,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339877,,,,POINT (83.60973358154297 26.38685035705566)
25.76404,83.15228,310.7,0.4,0.6,8.0,1.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339930,,,,POINT (83.15228271484375 25.76403999328613)
27.32117,82.94508,312.0,0.5,0.7,8.0,2.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339824,,,,POINT (82.94508361816406 27.32117080688477)
27.3208,82.94987,310.1,0.5,0.7,8.0,1.6,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339825,,,,POINT (82.94986724853516 27.32080078125)
27.15373,83.06657,303.9,0.5,0.7,8.0,0.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339831,,,,POINT (83.06656646728516 27.15373039245605)
26.96041,83.00438,305.6,0.5,0.7,8.0,1.2,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339848,,,,POINT (83.00437927246094 26.96040916442871)
26.73059,83.55058,307.0,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339853,,,,POINT (83.55058288574219 26.7305908203125)
25.91519,82.71679,340.0,0.5,0.7,8.0,4.3,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339912,,,,POINT (82.71678924560547 25.91518974304199)
26.07944,79.82412,302.2,0.7,0.8,8.0,1.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339919,,,,POINT (79.82411956787109 26.07943916320801)
25.83494,83.29481,330.5,0.4,0.6,8.0,3.0,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339921,,,,POINT (83.29480743408203 25.83493995666504)
25.8334,83.29661,324.8,0.4,0.6,8.0,2.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339923,,,,POINT (83.29660797119141 25.83340072631836)
27.4295,83.05839,310.8,0.5,0.7,8.0,1.3,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339820,,,,POINT (83.05838775634766 27.42950057983398)
27.30756,82.46818,307.0,0.5,0.7,8.0,1.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339826,,,,POINT (82.46817779541016 27.30755996704102)
27.10518,83.02436,308.8,0.5,0.7,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339833,,,,POINT (83.02436065673828 27.10518074035645)
27.01226,82.73915,331.5,0.5,0.7,8.0,3.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339840,,,,POINT (82.73915100097656 27.01226043701172)
26.8287,83.04164,306.5,0.5,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339850,,,,POINT (83.04164123535156 26.82869911193848)
26.73204,83.55202,305.2,0.4,0.6,8.0,0.4,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339852,,,,POINT (83.55201721191406 26.73204040527344)
26.58854,83.71757,305.8,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339860,,,,POINT (83.71756744384766 26.58853912353516)
26.48669,83.24481,328.8,0.4,0.6,8.0,3.2,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339869,,,,POINT (83.24481201171875 26.48669052124023)
26.36387,83.24717,303.6,0.4,0.6,8.0,1.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339890,,,,POINT (83.24716949462891 26.36387062072754)
26.3094,83.75601,309.6,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339892,,,,POINT (83.75601196289062 26.30940055847168)
26.23479,83.55808,312.8,0.4,0.6,8.0,1.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339896,,,,POINT (83.55808258056641 26.23479080200195)
25.99071,83.23694,312.0,0.4,0.6,8.0,1.0,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339903,,,,POINT (83.2369384765625 25.99070930480957)
25.86954,83.70719,315.7,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339906,,,,POINT (83.70719146728516 25.86953926086426)
25.90998,82.70669,302.4,0.5,0.7,8.0,3.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339916,,,,POINT (82.70668792724609 25.90998077392578)
25.8581,82.99667,303.9,0.4,0.6,8.0,1.0,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339922,,,,POINT (82.99667358398438 25.85810089111328)
25.83377,83.29227,306.1,0.4,0.6,8.0,2.4,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339925,,,,POINT (83.29226684570312 25.83377075195312)
25.34283,83.57129,309.5,0.4,0.6,8.0,1.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4340005,,,,POINT (83.5712890625 25.34283065795898)
25.63813,79.21234,311.6,0.8,0.8,8.0,3.4,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4340010,,,,POINT (79.21234130859375 25.63813018798828)
26.40836,83.80784,305.4,0.4,0.6,8.0,1.0,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339872,,,,POINT (83.80783843994141 26.40835952758789)
25.72324,81.88839,301.6,0.5,0.7,8.0,0.2,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339931,,,,POINT (81.88838958740234 25.72323989868164)
26.50425,83.31844,314.3,0.4,0.6,8.0,1.3,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339865,,,,POINT (83.31844329833984 26.50424957275391)
25.8587,83.70195,310.5,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339909,,,,POINT (83.70195007324219 25.85869979858398)
26.98122,82.72562,326.9,0.5,0.7,8.0,2.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339847,,,,POINT (82.72561645507812 26.98122024536133)
26.31129,83.46275,306.5,0.4,0.6,8.0,1.0,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339895,,,,POINT (83.46275329589844 26.3112907409668)
25.88194,83.42579,309.2,0.4,0.6,8.0,1.2,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339907,,,,POINT (83.42578887939453 25.8819408416748)
25.65388,79.18987,314.8,0.8,0.8,8.0,3.2,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4340004,,,,POINT (79.18987274169922 25.65387916564941)
26.9976,82.66759,304.8,0.5,0.7,8.0,0.6,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339845,,,,POINT (82.66758728027344 26.99760055541992)
26.41011,83.80576,309.3,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339876,,,,POINT (83.80576324462891 26.41011047363281)
26.36392,83.24377,318.1,0.4,0.6,8.0,2.2,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339884,,,,POINT (83.24376678466797 26.36392021179199)
25.90961,82.71144,342.1,0.5,0.7,8.0,3.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339914,,,,POINT (82.71144104003906 25.90961074829102)
25.59355,79.74708,303.3,0.7,0.8,8.0,1.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4340013,,,,POINT (79.74707794189453 25.59354972839355)
25.11327,83.10987,308.9,0.4,0.6,8.0,0.8,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4340071,,,,POINT (83.10987091064453 25.1132698059082)
27.32432,82.94697,327.1,0.5,0.7,8.0,2.1,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339823,,,,POINT (82.94696807861328 27.32431983947754)
27.2025,82.73177,306.9,0.5,0.7,8.0,1.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339830,,,,POINT (82.73177337646484 27.20249938964844)
27.05016,82.54218,303.9,0.5,0.7,8.0,0.7,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339839,,,,POINT (82.54218292236328 27.0501594543457)
26.97402,82.98193,303.7,0.5,0.7,8.0,1.0,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339846,,,,POINT (82.98193359375 26.97402000427246)
26.70674,83.19076,303.9,0.4,0.6,8.0,0.9,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339856,,,,POINT (83.19075775146484 26.70673942565918)
26.57892,82.81577,302.4,0.5,0.7,8.0,0.5,npp,2026-04-24,01:05:47,075072,VF375,UP,,,,4339861,,,,POINT (82.81577301025391 26.57892036437988)
