lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
30.15525,76.94048,329.4,0.4,0.4,8.0,2.4,npp,2026-01-20,13:16:07,073746,VF375,HR,,,,4155683,1.0,1,2026-01-20,POINT (76.94048309326172 30.15525054931641)
26.47072,83.49084,343.3,0.4,0.4,8.0,6.5,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155592,,1,2026-01-20,POINT (83.49083709716797 26.4707202911377)
27.32793,80.01137,333.9,0.4,0.4,8.0,5.0,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155618,,1,2026-01-20,POINT (80.01136779785156 27.32793045043945)
27.63636,79.99005,344.0,0.4,0.4,8.0,9.1,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155621,,1,2026-01-20,POINT (79.99005126953125 27.63636016845703)
27.56834,79.52753,328.9,0.4,0.4,8.0,1.4,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155622,,1,2026-01-20,POINT (79.52752685546875 27.56834030151367)
28.77709,79.71784,325.1,0.4,0.4,8.0,2.4,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155641,,1,2026-01-20,POINT (79.71784210205078 28.77709007263184)
29.0529,78.33187,331.1,0.4,0.4,8.0,1.5,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155655,,1,2026-01-20,POINT (78.33187103271484 29.05290031433105)
30.87644,76.50663,328.7,0.5,0.4,8.0,2.4,npp,2026-01-20,13:16:07,073746,VF375,PB,,,,4155687,,1,2026-01-20,POINT (76.50662994384766 30.87644004821777)
26.6413,79.47903,304.0,0.4,0.4,8.0,0.5,npp,2026-01-20,02:06:07,073739,VF375,UP,,,,4154629,,1,2026-01-20,POINT (79.47902679443359 26.64130020141602)
29.09015,77.20615,341.2,0.4,0.4,8.0,4.8,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155661,,1,2026-01-20,POINT (77.20614624023438 29.09015083312988)
29.53082,77.98446,332.4,0.4,0.4,8.0,2.7,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155670,,1,2026-01-20,POINT (77.98445892333984 29.53082084655762)
29.53351,77.97942,333.5,0.4,0.4,8.0,2.7,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155672,,1,2026-01-20,POINT (77.97942352294922 29.53351020812988)
28.78226,78.72784,326.7,0.4,0.4,8.0,1.0,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155643,,1,2026-01-20,POINT (78.72783660888672 28.78226089477539)
32.10365,75.44456,327.6,0.5,0.4,8.0,3.5,npp,2026-01-20,13:16:07,073746,VF375,PB,,,,4155694,,1,2026-01-20,POINT (75.44455718994141 32.1036491394043)
29.10776,76.59271,325.7,0.5,0.4,8.0,5.8,npp,2026-01-20,13:16:07,073746,VF375,HR,,,,4155665,,1,2026-01-20,POINT (76.59271240234375 29.10775947570801)
27.78695,80.01659,329.6,0.4,0.4,8.0,2.2,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155624,,1,2026-01-20,POINT (80.01658630371094 27.78694915771484)
28.86084,77.61809,328.5,0.4,0.4,8.0,2.1,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155649,,1,2026-01-20,POINT (77.61808776855469 28.86083984375)
29.12274,77.61822,330.5,0.4,0.4,8.0,1.5,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155659,,1,2026-01-20,POINT (77.61821746826172 29.12273979187012)
28.27237,78.71882,330.0,0.4,0.4,8.0,1.4,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155637,,1,2026-01-20,POINT (78.71881866455078 28.27236938476562)
28.76042,80.17065,327.6,0.4,0.4,8.0,2.0,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155639,,1,2026-01-20,POINT (80.17064666748047 28.76041984558105)
28.62134,78.87934,331.3,0.4,0.4,8.0,2.5,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155640,,1,2026-01-20,POINT (78.87934112548828 28.62133979797363)
28.78936,76.41942,325.9,0.5,0.4,8.0,2.2,npp,2026-01-20,13:16:07,073746,VF375,HR,,,,4155657,,1,2026-01-20,POINT (76.41941833496094 28.78936004638672)
29.35913,78.63223,330.6,0.4,0.4,8.0,2.0,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155662,,1,2026-01-20,POINT (78.63223266601562 29.359130859375)
29.48373,78.72186,329.1,0.4,0.4,8.0,1.8,npp,2026-01-20,13:16:07,073746,VF375,UP,,,,4155666,,1,2026-01-20,POINT (78.72186279296875 29.48373031616211)
28.27668,77.27458,297.6,0.4,0.4,8.0,0.6,npp,2026-01-20,02:06:07,073739,VF375,HR,,,,4154626,,1,2026-01-20,POINT (77.27458190917969 28.27667999267578)
26.64461,79.47969,299.0,0.4,0.4,8.0,0.5,npp,2026-01-20,02:06:07,073739,VF375,UP,,,,4154628,,1,2026-01-20,POINT (79.47969055175781 26.64460945129395)
26.26786,74.19028,298.5,0.5,0.4,8.0,1.1,npp,2026-01-20,02:06:07,073739,VF375,RJ,,,,4154635,,1,2026-01-20,POINT (74.19027709960938 26.26786041259766)
26.60556,73.68382,295.0,0.5,0.4,8.0,0.9,npp,2026-01-20,02:06:07,073739,VF375,RJ,,,,4154633,,1,2026-01-20,POINT (73.68382263183594 26.60556030273438)
27.66743,76.12761,302.2,0.4,0.4,8.0,1.3,npp,2026-01-20,02:06:07,073739,VF375,RJ,,,,4154627,,1,2026-01-20,POINT (76.12760925292969 27.66743087768555)
26.87636,73.5161,297.2,0.6,0.4,8.0,0.9,npp,2026-01-20,02:06:07,073739,VF375,RJ,,,,4154631,,1,2026-01-20,POINT (73.51609802246094 26.8763599395752)
25.30969,83.01444,301.1,0.5,0.4,8.0,1.0,npp,2026-01-20,02:06:07,073739,VF375,UP,,,,4154632,,1,2026-01-20,POINT (83.01444244384766 25.30969047546387)
25.13333,75.89062,296.8,0.4,0.4,8.0,0.4,npp,2026-01-20,02:06:07,073739,VF375,RJ,,,,4154689,,1,2026-01-20,POINT (75.89061737060547 25.13332939147949)
24.71448,75.9519,303.1,0.4,0.4,8.0,1.0,npp,2026-01-20,02:06:07,073739,VF375,RJ,,,,4154690,,1,2026-01-20,POINT (75.95189666748047 24.71447944641113)
