lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
28.946,76.241,308.0,1.3,1.1,41.0,6.8,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704370,,1,2022-12-16,POINT (76.24099731445312 28.94599914550781)
29.913,74.949,335.7,1.0,1.0,100.0,41.9,mod,2022-12-16,22:M2:17,022317,T,PB,,,,2704428,,1,2022-12-16,POINT (74.94899749755859 29.91300010681152)
29.914,74.957,320.3,2.2,1.4,80.0,49.9,mod,2022-12-16,11:M2:56,022310,T,PB,,,,2702777,,1,2022-12-16,POINT (74.95700073242188 29.91399955749512)
25.434,83.614,310.8,3.7,1.8,61.0,45.2,mod,2022-12-16,14:M2:21,009672,A,UP,,,,2704363,,1,2022-12-16,POINT (83.61399841308594 25.43400001525879)
29.454,76.867,322.3,1.4,1.2,81.0,27.4,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704382,,1,2022-12-16,POINT (76.86699676513672 29.45400047302246)
29.908,74.964,306.1,2.5,1.5,67.0,42.4,mod,2022-12-16,03:M2:30,009665,A,PB,,,,2702722,,1,2022-12-16,POINT (74.96399688720703 29.90800094604492)
29.902,74.954,308.6,2.2,1.4,56.0,19.2,mod,2022-12-16,11:M2:56,022310,T,PB,,,,2702778,,1,2022-12-16,POINT (74.95400238037109 29.90200042724609)
28.772,77.659,306.8,1.5,1.2,59.0,9.2,mod,2022-12-16,14:M2:21,009672,A,UP,,,,2704368,,1,2022-12-16,POINT (77.65899658203125 28.77199935913086)
25.441,83.608,310.0,3.7,1.8,59.0,39.0,mod,2022-12-16,14:M2:21,009672,A,UP,,,,2704364,,1,2022-12-16,POINT (83.60800170898438 25.44099998474121)
29.456,76.859,315.1,1.4,1.2,72.0,16.2,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704381,,1,2022-12-16,POINT (76.85900115966797 29.45599937438965)
27.967,78.89,316.1,1.8,1.3,75.0,28.7,mod,2022-12-16,14:M2:21,009672,A,UP,,,,2704366,,1,2022-12-16,POINT (78.88999938964844 27.96699905395508)
29.908,74.943,327.4,1.1,1.1,84.0,26.4,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704387,,1,2022-12-16,POINT (74.94300079345703 29.90800094604492)
29.464,76.866,336.1,1.2,1.1,100.0,51.8,mod,2022-12-16,22:M2:17,022317,T,HR,,,,2704427,,1,2022-12-16,POINT (76.86599731445312 29.4640007019043)
29.464,76.873,311.3,3.0,1.6,71.0,46.0,mod,2022-12-16,11:M2:56,022310,T,HR,,,,2702780,,1,2022-12-16,POINT (76.87300109863281 29.4640007019043)
29.909,74.954,325.7,1.1,1.1,83.0,24.3,mod,2022-12-16,14:M2:21,009672,A,PB,,,,2704386,,1,2022-12-16,POINT (74.95400238037109 29.90900039672852)
29.451,76.876,314.1,3.0,1.6,74.0,54.6,mod,2022-12-16,11:M2:56,022310,T,HR,,,,2702779,,1,2022-12-16,POINT (76.87599945068359 29.45100021362305)
29.295,77.237,307.3,1.5,1.2,59.0,9.7,mod,2022-12-16,14:M2:21,009672,A,UP,,,,2704376,,1,2022-12-16,POINT (77.23699951171875 29.29500007629395)
29.45,76.869,304.6,3.0,1.6,53.0,21.9,mod,2022-12-16,11:M2:56,022310,T,HR,,,,2702781,,1,2022-12-16,POINT (76.86900329589844 29.45000076293945)
29.454,76.868,346.2,1.2,1.1,100.0,74.5,mod,2022-12-16,22:M2:17,022317,T,HR,,,,2704437,,1,2022-12-16,POINT (76.86799621582031 29.45400047302246)
30.919,75.906,307.1,1.3,1.1,63.0,7.0,mod,2022-12-16,14:M2:21,009672,A,PB,,,,2704396,,1,2022-12-16,POINT (75.90599822998047 30.91900062561035)
29.458,76.873,309.5,1.4,1.2,37.0,9.5,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704380,,1,2022-12-16,POINT (76.87300109863281 29.45800018310547)
24.858,73.391,312.4,1.0,1.0,49.0,4.9,mod,2022-12-16,14:M2:21,009672,A,RJ,,,,2704365,,1,2022-12-16,POINT (73.39099884033203 24.85799980163574)
31.475,75.618,308.8,1.3,1.1,66.0,9.1,mod,2022-12-16,14:M2:21,009672,A,PB,,,,2704408,1.0,1,2022-12-16,POINT (75.61799621582031 31.47500038146973)
29.031,76.354,308.4,1.3,1.1,50.0,7.3,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704373,1.0,1,2022-12-16,POINT (76.35399627685547 29.0310001373291)
31.813,74.611,310.9,1.1,1.1,69.0,10.8,mod,2022-12-16,14:M2:21,009672,A,PB,,,,2704265,1.0,1,2022-12-16,POINT (74.61100006103516 31.8129997253418)
31.448,75.306,311.0,1.2,1.1,69.0,12.0,mod,2022-12-16,14:M2:21,009672,A,PB,,,,2704271,1.0,1,2022-12-16,POINT (75.30599975585938 31.44799995422363)
29.453,76.856,303.7,1.2,1.1,56.0,10.7,mod,2022-12-16,22:M2:17,022317,T,HR,,,,2704426,1.0,1,2022-12-16,POINT (76.85600280761719 29.45299911499023)
30.315,75.8,302.2,2.4,1.5,51.0,15.7,mod,2022-12-16,11:M2:56,022310,T,PB,,,,2702772,1.0,1,2022-12-16,POINT (75.80000305175781 30.31500053405762)
29.046,77.12,305.0,1.4,1.2,43.0,7.8,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704369,1.0,1,2022-12-16,POINT (77.12000274658203 29.04599952697754)
30.179,77.377,302.0,1.5,1.2,50.0,7.1,mod,2022-12-16,14:M2:21,009672,A,HR,,,,2704385,1.0,1,2022-12-16,POINT (77.37699890136719 30.17900085449219)
28.46181,77.66942,300.8,0.4,0.4,8.0,0.4,npp,2022-12-16,02:M2:22,057692,VF375,UP,,,,2702353,,1,2022-12-16,POINT (77.66941833496094 28.4618091583252)
25.12566,83.29871,334.8,0.4,0.4,8.0,4.3,npp,2022-12-16,13:M2:22,057699,VF375,UP,,,,2703917,,1,2022-12-16,POINT (83.29871368408203 25.12565994262695)
25.12856,83.32097,337.6,0.4,0.4,8.0,5.3,npp,2022-12-16,13:M2:22,057699,VF375,UP,,,,2703916,,1,2022-12-16,POINT (83.32096862792969 25.12855911254883)
28.29564,78.36137,329.2,0.4,0.4,8.0,3.1,npp,2022-12-16,13:M2:22,057699,VF375,UP,,,,2704131,,1,2022-12-16,POINT (78.36136627197266 28.29564094543457)
